transaction_id,customer_id,merchant_id,device_id,ip_id,payment_instrument_id,coupon_id,timestamp,amount,currency,status,is_ring_transaction
TXN020595,CUST01873,MERCH0039,DEV00062,IP00487,PI02509,,2026-01-15T19:15:17,13664.35,INR,success,False
TXN020596,CUST01873,MERCH0049,DEV00819,IP00441,PI02509,,2025-05-14T11:06:29,13401.89,INR,success,False
TXN020597,CUST01873,MERCH0001,DEV00201,IP00053,PI02509,,2025-06-20T06:54:56,5853.4,INR,success,False
TXN020598,CUST01873,MERCH0050,DEV00443,IP00142,PI02509,,2025-06-20T12:40:58,7901.43,INR,success,False
TXN020599,CUST01873,MERCH0014,DEV00753,IP00476,PI02509,,2025-10-24T10:07:56,1325.97,INR,pending,False
TXN020600,CUST01873,MERCH0028,DEV00438,IP00463,PI02509,,2026-01-03T08:35:47,2741.79,INR,success,False
TXN020601,CUST01873,MERCH0029,DEV00724,IP00049,PI02509,,2025-10-20T18:04:00,2277.13,INR,success,False
TXN020602,CUST01873,MERCH0050,DEV00213,IP00486,PI02509,,2025-03-09T20:20:47,5091.73,INR,success,False
TXN020603,CUST01873,MERCH0004,DEV00020,IP00222,PI02509,,2026-04-17T12:42:47,4548.48,INR,failed,False
TXN020604,CUST01874,MERCH0049,DEV00383,IP00434,PI02510,,2025-07-17T16:58:37,8696.27,INR,success,False
TXN020605,CUST01874,MERCH0030,DEV00443,IP00059,PI02510,COUP00038,2026-02-03T06:15:43,841.54,INR,success,False
TXN020606,CUST01874,MERCH0037,DEV00871,IP00382,PI02510,,2025-05-02T11:34:34,8503.15,INR,failed,False
TXN020607,CUST01874,MERCH0005,DEV00142,IP00096,PI02510,,2025-10-14T15:56:09,12326.97,INR,success,False
TXN020608,CUST01874,MERCH0037,DEV00290,IP00422,PI02510,,2025-06-04T15:32:27,6148.44,INR,success,False
TXN020609,CUST01875,MERCH0010,DEV00451,IP00367,PI02511,,2026-03-02T16:45:27,2197.23,INR,success,False
TXN020610,CUST01875,MERCH0009,DEV00457,IP00077,PI02511,,2025-10-05T04:03:59,10834.38,INR,success,False
TXN020611,CUST01875,MERCH0030,DEV00514,IP00321,PI02511,,2025-06-02T06:17:35,1443.84,INR,success,False
TXN020612,CUST01875,MERCH0006,DEV00135,IP00037,PI02511,,2025-02-06T15:56:03,12625.39,INR,success,False
TXN020613,CUST01875,MERCH0043,DEV00797,IP00424,PI02511,COUP00001,2025-10-18T09:14:53,9110.14,INR,success,False
TXN020614,CUST01875,MERCH0014,DEV00208,IP00207,PI02511,,2025-07-06T01:01:38,7213.18,INR,success,False
TXN020615,CUST01875,MERCH0034,DEV00602,IP00395,PI02511,,2025-09-29T14:09:42,9767.05,INR,success,False
TXN020616,CUST01875,MERCH0032,DEV00511,IP00422,PI02511,,2026-02-10T19:04:11,11622.0,INR,success,False
TXN020617,CUST01875,MERCH0032,DEV00460,IP00054,PI02511,,2025-04-28T00:07:05,4787.82,INR,success,False
TXN020618,CUST01875,MERCH0017,DEV00143,IP00278,PI02511,,2025-08-02T15:13:29,1628.37,INR,success,False
TXN020619,CUST01875,MERCH0009,DEV00057,IP00346,PI02511,,2025-04-27T15:32:08,12207.21,INR,success,False
TXN020620,CUST01875,MERCH0004,DEV00869,IP00490,PI02511,,2025-06-30T14:42:50,10439.8,INR,success,False
TXN020621,CUST01875,MERCH0003,DEV00395,IP00474,PI02511,,2025-05-06T23:31:30,11449.43,INR,success,False
TXN020622,CUST01875,MERCH0033,DEV00253,IP00425,PI02511,COUP00014,2026-04-08T04:23:47,2056.2,INR,success,False
TXN020623,CUST01875,MERCH0006,DEV00147,IP00161,PI02511,,2025-03-28T21:14:18,14760.57,INR,success,False
TXN020624,CUST01876,MERCH0014,DEV00075,IP00299,PI02512,,2025-07-03T13:04:01,14902.02,INR,success,False
TXN020625,CUST01876,MERCH0016,DEV00344,IP00416,PI02512,,2026-06-03T13:13:56,6748.21,INR,success,False
TXN020626,CUST01876,MERCH0043,DEV00453,IP00013,PI02512,COUP00040,2025-11-11T01:09:05,13766.02,INR,failed,False
TXN020627,CUST01876,MERCH0003,DEV00360,IP00233,PI02512,COUP00028,2025-07-28T18:48:45,2851.7,INR,success,False
TXN020628,CUST01876,MERCH0015,DEV00233,IP00044,PI02512,,2025-11-13T03:30:41,2388.27,INR,success,False
TXN020629,CUST01876,MERCH0002,DEV00727,IP00150,PI02512,,2026-05-04T10:47:45,3100.91,INR,success,False
TXN020630,CUST01876,MERCH0041,DEV00071,IP00199,PI02512,,2025-07-24T20:04:02,2847.37,INR,pending,False
TXN020631,CUST01876,MERCH0015,DEV00632,IP00105,PI02512,,2025-11-19T10:13:55,14323.57,INR,success,False
TXN020632,CUST01876,MERCH0015,DEV00107,IP00432,PI02512,,2025-10-13T03:07:09,11545.81,INR,failed,False
TXN020633,CUST01876,MERCH0029,DEV00321,IP00217,PI02512,,2025-01-29T04:17:31,8187.28,INR,success,False
TXN020634,CUST01876,MERCH0041,DEV00480,IP00473,PI02512,,2025-05-28T23:02:22,7956.49,INR,pending,False
TXN020635,CUST01877,MERCH0012,DEV00295,IP00089,PI02513,,2025-04-01T18:30:07,10702.18,INR,success,False
TXN020636,CUST01877,MERCH0009,DEV00549,IP00106,PI02513,,2026-05-07T01:17:17,11902.58,INR,success,False
TXN020637,CUST01877,MERCH0035,DEV00418,IP00292,PI02513,,2025-11-08T07:01:55,1281.03,INR,success,False
TXN020638,CUST01877,MERCH0040,DEV00139,IP00042,PI02513,COUP00011,2025-05-22T03:08:29,1702.07,INR,success,False
TXN020639,CUST01877,MERCH0050,DEV00274,IP00122,PI02513,,2025-11-02T12:58:02,8386.41,INR,success,False
TXN020640,CUST01877,MERCH0026,DEV00835,IP00186,PI02513,,2025-11-02T22:57:10,6882.61,INR,success,False
TXN020641,CUST01877,MERCH0005,DEV00723,IP00129,PI02513,,2025-07-27T08:23:26,14785.89,INR,success,False
TXN020642,CUST01877,MERCH0050,DEV00459,IP00488,PI02513,COUP00039,2026-01-13T22:47:42,8415.1,INR,success,False
TXN020643,CUST01877,MERCH0046,DEV00125,IP00222,PI02513,,2026-04-30T00:42:48,11202.35,INR,success,False
TXN020644,CUST01877,MERCH0024,DEV00822,IP00239,PI02513,,2026-03-21T09:19:09,9116.77,INR,success,False
TXN020645,CUST01877,MERCH0027,DEV00488,IP00310,PI02513,COUP00002,2026-03-03T06:41:46,6331.03,INR,pending,False
TXN020646,CUST01877,MERCH0031,DEV00550,IP00350,PI02513,,2025-10-25T20:19:00,14044.2,INR,success,False
TXN020647,CUST01877,MERCH0007,DEV00792,IP00449,PI02513,,2025-04-25T12:08:27,11488.79,INR,success,False
TXN020648,CUST01877,MERCH0027,DEV00022,IP00305,PI02513,COUP00008,2026-02-09T04:11:10,7358.76,INR,success,False
TXN020649,CUST01878,MERCH0019,DEV00099,IP00193,PI02514,,2025-02-21T20:00:54,4002.16,INR,success,False
TXN020650,CUST01878,MERCH0009,DEV00546,IP00052,PI02514,,2026-03-15T14:33:20,10424.36,INR,success,False
TXN020651,CUST01878,MERCH0028,DEV00464,IP00436,PI02514,,2025-04-06T19:24:47,12126.53,INR,success,False
TXN020652,CUST01878,MERCH0020,DEV00520,IP00122,PI02514,,2025-04-14T21:06:49,12000.27,INR,success,False
TXN020653,CUST01878,MERCH0010,DEV00812,IP00455,PI02514,,2026-03-20T05:05:40,2455.0,INR,success,False
TXN020654,CUST01878,MERCH0039,DEV00696,IP00225,PI02514,,2025-08-09T18:04:20,3733.99,INR,success,False
TXN020655,CUST01878,MERCH0013,DEV00564,IP00177,PI02514,,2025-10-18T06:22:06,4913.03,INR,success,False
TXN020656,CUST01878,MERCH0011,DEV00357,IP00401,PI02514,,2025-02-05T05:47:14,13710.98,INR,success,False
TXN020657,CUST01878,MERCH0026,DEV00693,IP00383,PI02514,,2026-06-26T06:58:49,307.89,INR,success,False
TXN020658,CUST01878,MERCH0013,DEV00334,IP00403,PI02514,COUP00008,2026-02-24T20:39:43,9080.84,INR,pending,False
TXN020659,CUST01879,MERCH0012,DEV00105,IP00259,PI02515,,2025-08-25T01:20:00,13571.17,INR,success,False
TXN020660,CUST01879,MERCH0002,DEV00014,IP00496,PI02515,,2025-10-02T04:43:07,14495.1,INR,success,False
TXN020661,CUST01879,MERCH0010,DEV00085,IP00149,PI02515,,2025-07-25T02:57:06,11725.72,INR,success,False
TXN020662,CUST01879,MERCH0038,DEV00049,IP00194,PI02515,,2025-08-27T14:28:49,6049.31,INR,success,False
TXN020663,CUST01879,MERCH0034,DEV00854,IP00353,PI02515,COUP00004,2025-12-18T23:07:20,14359.0,INR,success,False
TXN020664,CUST01879,MERCH0023,DEV00293,IP00340,PI02515,,2026-03-31T05:09:12,10179.9,INR,failed,False
TXN020665,CUST01879,MERCH0030,DEV00891,IP00142,PI02515,,2025-04-20T11:28:09,6274.96,INR,success,False
TXN020666,CUST01879,MERCH0025,DEV00643,IP00163,PI02515,,2025-08-29T15:10:39,12994.75,INR,success,False
TXN020667,CUST01879,MERCH0044,DEV00132,IP00228,PI02515,,2026-05-06T00:08:55,13523.43,INR,success,False
TXN020668,CUST01879,MERCH0003,DEV00154,IP00414,PI02515,COUP00038,2025-06-15T13:57:47,9011.23,INR,success,False
TXN020669,CUST01879,MERCH0010,DEV00871,IP00223,PI02515,,2025-04-02T23:51:22,1025.16,INR,success,False
TXN020670,CUST01879,MERCH0003,DEV00040,IP00375,PI02515,,2026-06-18T11:10:23,11663.75,INR,success,False
TXN020671,CUST01879,MERCH0045,DEV00564,IP00175,PI02515,,2025-05-31T01:37:22,14817.14,INR,success,False
TXN020672,CUST01879,MERCH0012,DEV00828,IP00114,PI02515,,2025-11-16T00:53:05,6270.85,INR,success,False
TXN020673,CUST01880,MERCH0015,DEV00892,IP00365,PI02516,,2025-12-25T09:32:28,5304.37,INR,success,False
TXN020674,CUST01880,MERCH0029,DEV00604,IP00357,PI02516,COUP00027,2025-05-20T19:39:42,13474.08,INR,success,False
TXN020675,CUST01880,MERCH0030,DEV00342,IP00199,PI02516,,2025-11-26T09:27:56,4201.32,INR,success,False
TXN020676,CUST01880,MERCH0014,DEV00877,IP00371,PI02516,,2026-01-15T23:13:10,2933.68,INR,success,False
TXN020677,CUST01880,MERCH0044,DEV00271,IP00114,PI02516,,2026-01-05T08:24:23,12293.55,INR,failed,False
TXN020678,CUST01880,MERCH0044,DEV00162,IP00317,PI02516,COUP00006,2025-03-24T04:28:16,3989.78,INR,success,False
TXN020679,CUST01881,MERCH0049,DEV00381,IP00333,PI02518,,2025-08-23T07:34:59,12608.37,INR,failed,True
TXN020680,CUST01881,MERCH0042,DEV00542,IP00142,PI02518,,2025-03-02T10:51:51,14047.71,INR,success,True
TXN020681,CUST01881,MERCH0028,DEV00542,IP00333,PI02517,,2025-12-30T17:29:41,11654.04,INR,success,True
TXN020682,CUST01881,MERCH0032,DEV00381,IP00333,PI02518,,2026-02-20T15:06:39,5073.42,INR,success,True
TXN020683,CUST01881,MERCH0044,DEV00620,IP00142,PI02517,,2025-01-24T08:56:46,11301.31,INR,pending,True
TXN020684,CUST01881,MERCH0006,DEV00604,IP00142,PI02518,COUP00019,2026-02-28T19:05:42,13497.37,INR,success,True
TXN020685,CUST01881,MERCH0004,DEV00381,IP00333,PI02517,COUP00015,2025-04-08T22:10:39,5007.17,INR,success,True
TXN020686,CUST01881,MERCH0019,DEV00604,IP00122,PI02517,,2025-03-06T03:32:44,6886.78,INR,failed,True
TXN020687,CUST01881,MERCH0008,DEV00381,IP00122,PI02517,,2026-05-21T09:18:31,3656.96,INR,success,True
TXN020688,CUST01881,MERCH0025,DEV00381,IP00122,PI02517,,2025-04-08T05:07:13,13298.39,INR,failed,True
TXN020689,CUST01881,MERCH0033,DEV00620,IP00122,PI02517,,2026-04-13T18:23:45,883.91,INR,success,True
TXN020690,CUST01881,MERCH0016,DEV00604,IP00333,PI02517,,2025-05-18T10:56:51,8298.35,INR,success,True
TXN020691,CUST01881,MERCH0021,DEV00542,IP00142,PI02517,,2025-10-27T13:38:56,4246.24,INR,success,True
TXN020692,CUST01881,MERCH0042,DEV00381,IP00142,PI02517,COUP00022,2026-02-27T23:51:42,14655.99,INR,success,True
TXN020693,CUST01881,MERCH0043,DEV00604,IP00122,PI02518,,2025-08-26T08:08:16,3949.83,INR,success,True
TXN020694,CUST01881,MERCH0047,DEV00542,IP00142,PI02517,COUP00035,2026-06-13T05:23:32,2441.71,INR,success,True
TXN020695,CUST01881,MERCH0036,DEV00620,IP00142,PI02517,COUP00002,2025-06-12T16:35:12,4257.84,INR,success,True
TXN020696,CUST01881,MERCH0027,DEV00620,IP00142,PI02517,,2025-10-16T18:23:29,1079.4,INR,success,True
TXN020697,CUST01881,MERCH0034,DEV00542,IP00333,PI02518,COUP00027,2025-10-11T20:43:31,9303.09,INR,success,True
TXN020698,CUST01881,MERCH0013,DEV00542,IP00333,PI02517,,2025-03-26T00:27:22,895.58,INR,success,True
TXN020699,CUST01881,MERCH0014,DEV00620,IP00333,PI02518,,2025-02-20T20:15:58,4099.04,INR,failed,True
TXN020700,CUST01881,MERCH0014,DEV00604,IP00333,PI02518,,2025-11-17T00:49:37,6162.96,INR,failed,True
TXN020701,CUST01881,MERCH0009,DEV00381,IP00122,PI02518,COUP00033,2026-01-03T21:26:44,14319.37,INR,success,True
TXN020702,CUST01881,MERCH0036,DEV00381,IP00142,PI02517,COUP00009,2025-08-19T20:24:34,14722.26,INR,success,True
TXN020703,CUST01881,MERCH0048,DEV00381,IP00333,PI02518,,2025-06-14T15:56:46,1457.75,INR,success,True
TXN020704,CUST01882,MERCH0014,DEV00166,IP00093,PI02519,,2026-03-03T05:42:11,9264.58,INR,success,False
TXN020705,CUST01882,MERCH0047,DEV00350,IP00124,PI02519,,2025-06-28T07:38:32,13922.78,INR,success,False
TXN020706,CUST01882,MERCH0047,DEV00454,IP00057,PI02519,,2025-10-15T04:41:07,10195.23,INR,success,False
TXN020707,CUST01882,MERCH0025,DEV00486,IP00008,PI02519,,2026-02-15T14:29:06,11998.93,INR,failed,False
TXN020708,CUST01882,MERCH0048,DEV00144,IP00138,PI02519,,2025-04-07T18:57:43,10426.26,INR,success,False
TXN020709,CUST01882,MERCH0026,DEV00032,IP00371,PI02519,COUP00005,2025-08-03T00:04:59,1086.67,INR,success,False
TXN020710,CUST01883,MERCH0016,DEV00227,IP00306,PI02521,,2025-08-31T10:48:14,3117.87,INR,failed,False
TXN020711,CUST01883,MERCH0001,DEV00845,IP00406,PI02521,,2025-02-16T00:12:38,5861.97,INR,success,False
TXN020712,CUST01883,MERCH0016,DEV00329,IP00110,PI02521,,2025-10-28T17:17:15,322.64,INR,pending,False
TXN020713,CUST01883,MERCH0038,DEV00609,IP00439,PI02520,,2025-02-21T17:46:23,6665.35,INR,success,False
TXN020714,CUST01883,MERCH0003,DEV00090,IP00200,PI02521,,2025-11-03T07:00:09,14389.31,INR,success,False
TXN020715,CUST01883,MERCH0018,DEV00225,IP00377,PI02521,,2026-04-01T19:59:18,5675.37,INR,success,False
TXN020716,CUST01883,MERCH0021,DEV00557,IP00485,PI02521,,2026-02-16T23:17:40,9687.77,INR,success,False
TXN020717,CUST01883,MERCH0048,DEV00278,IP00026,PI02521,,2026-03-02T14:48:13,12129.99,INR,failed,False
TXN020718,CUST01883,MERCH0003,DEV00070,IP00379,PI02521,,2025-02-16T11:31:17,10481.2,INR,success,False
TXN020719,CUST01883,MERCH0007,DEV00575,IP00082,PI02520,,2025-02-19T01:26:19,8889.38,INR,success,False
TXN020720,CUST01883,MERCH0026,DEV00067,IP00127,PI02521,,2026-06-16T14:52:37,8430.27,INR,success,False
TXN020721,CUST01883,MERCH0015,DEV00154,IP00228,PI02520,,2025-09-06T11:25:10,7022.99,INR,success,False
TXN020722,CUST01883,MERCH0014,DEV00291,IP00071,PI02520,COUP00019,2025-11-15T09:53:15,5197.92,INR,success,False
TXN020723,CUST01883,MERCH0042,DEV00227,IP00469,PI02520,,2025-12-27T13:25:24,5368.15,INR,success,False
TXN020724,CUST01884,MERCH0034,DEV00411,IP00482,PI02522,,2025-10-17T02:54:52,8127.1,INR,success,False
TXN020725,CUST01884,MERCH0032,DEV00560,IP00497,PI02522,,2025-10-01T04:11:05,9207.72,INR,pending,False
TXN020726,CUST01884,MERCH0033,DEV00161,IP00276,PI02522,,2026-01-04T20:08:28,287.38,INR,success,False
TXN020727,CUST01884,MERCH0043,DEV00573,IP00472,PI02522,,2025-09-26T23:27:28,2220.56,INR,success,False
TXN020728,CUST01884,MERCH0004,DEV00620,IP00322,PI02522,,2025-08-21T03:24:11,8308.88,INR,success,False
TXN020729,CUST01884,MERCH0048,DEV00888,IP00330,PI02522,,2025-08-24T11:32:16,6907.72,INR,success,False
TXN020730,CUST01884,MERCH0041,DEV00563,IP00200,PI02522,COUP00018,2025-03-18T18:10:46,6839.61,INR,success,False
TXN020731,CUST01884,MERCH0039,DEV00154,IP00152,PI02522,,2025-08-31T19:57:47,631.74,INR,failed,False
TXN020732,CUST01884,MERCH0037,DEV00197,IP00158,PI02522,,2025-03-28T16:22:22,4590.11,INR,failed,False
TXN020733,CUST01884,MERCH0014,DEV00725,IP00500,PI02522,,2025-01-12T22:18:54,4735.67,INR,success,False
TXN020734,CUST01884,MERCH0013,DEV00477,IP00136,PI02522,,2025-08-05T00:22:24,8060.16,INR,success,False
TXN020735,CUST01884,MERCH0034,DEV00642,IP00186,PI02522,,2025-08-26T09:09:35,1432.0,INR,success,False
TXN020736,CUST01884,MERCH0039,DEV00246,IP00075,PI02522,,2025-05-22T22:33:29,1987.86,INR,success,False
TXN020737,CUST01885,MERCH0043,DEV00153,IP00427,PI02523,,2025-07-17T05:18:03,4051.84,INR,success,False
TXN020738,CUST01885,MERCH0021,DEV00034,IP00294,PI02523,,2025-03-04T05:17:13,3301.74,INR,success,False
TXN020739,CUST01885,MERCH0035,DEV00403,IP00130,PI02523,COUP00025,2025-12-18T03:55:09,8835.96,INR,success,False
TXN020740,CUST01885,MERCH0037,DEV00014,IP00122,PI02523,,2025-04-26T20:54:17,14965.73,INR,success,False
TXN020741,CUST01885,MERCH0012,DEV00326,IP00293,PI02523,,2025-09-28T19:24:05,3677.76,INR,success,False
TXN020742,CUST01885,MERCH0022,DEV00708,IP00363,PI02523,,2025-04-20T22:33:28,10789.01,INR,success,False
TXN020743,CUST01885,MERCH0004,DEV00713,IP00129,PI02523,,2025-01-11T06:39:58,5339.5,INR,success,False
TXN020744,CUST01885,MERCH0021,DEV00378,IP00369,PI02523,,2025-07-19T08:38:11,14197.81,INR,failed,False
TXN020745,CUST01886,MERCH0007,DEV00728,IP00412,PI02524,,2026-03-07T23:03:31,1044.38,INR,success,False
TXN020746,CUST01886,MERCH0046,DEV00663,IP00128,PI02524,,2026-01-07T05:51:30,6263.29,INR,success,False
TXN020747,CUST01886,MERCH0028,DEV00040,IP00480,PI02524,COUP00019,2025-01-29T21:40:38,10367.49,INR,success,False
TXN020748,CUST01886,MERCH0041,DEV00880,IP00060,PI02524,,2025-12-09T02:49:41,7366.64,INR,success,False
TXN020749,CUST01886,MERCH0040,DEV00232,IP00178,PI02524,,2025-12-10T13:19:18,14911.67,INR,success,False
TXN020750,CUST01886,MERCH0048,DEV00100,IP00052,PI02524,,2025-05-14T21:00:25,1536.9,INR,success,False
TXN020751,CUST01886,MERCH0048,DEV00639,IP00489,PI02524,,2026-06-02T06:04:26,12435.02,INR,success,False
TXN020752,CUST01886,MERCH0049,DEV00436,IP00029,PI02524,,2026-06-03T20:48:10,11642.6,INR,success,False
TXN020753,CUST01886,MERCH0024,DEV00657,IP00277,PI02524,,2025-10-03T15:41:22,10258.15,INR,success,False
TXN020754,CUST01886,MERCH0037,DEV00563,IP00417,PI02524,COUP00013,2026-04-14T00:55:00,2932.44,INR,success,False
TXN020755,CUST01886,MERCH0007,DEV00803,IP00161,PI02524,COUP00014,2025-01-17T04:22:17,2495.0,INR,success,False
TXN020756,CUST01886,MERCH0045,DEV00019,IP00152,PI02524,,2025-06-23T17:34:34,11068.87,INR,success,False
TXN020757,CUST01886,MERCH0023,DEV00484,IP00143,PI02524,COUP00010,2025-02-15T03:15:05,1452.67,INR,success,False
TXN020758,CUST01886,MERCH0042,DEV00146,IP00067,PI02524,,2025-05-19T05:04:55,1965.14,INR,success,False
TXN020759,CUST01887,MERCH0011,DEV00542,IP00223,PI02525,,2025-07-16T07:45:28,8482.1,INR,failed,False
TXN020760,CUST01887,MERCH0045,DEV00113,IP00190,PI02525,,2026-03-19T10:08:28,2316.61,INR,success,False
TXN020761,CUST01887,MERCH0006,DEV00760,IP00391,PI02525,COUP00021,2025-08-16T15:55:06,10563.81,INR,success,False
TXN020762,CUST01887,MERCH0014,DEV00674,IP00240,PI02525,,2025-02-03T15:36:06,9461.39,INR,success,False
TXN020763,CUST01887,MERCH0040,DEV00591,IP00455,PI02525,,2025-08-25T18:00:51,8729.72,INR,success,False
TXN020764,CUST01887,MERCH0010,DEV00782,IP00480,PI02525,,2026-05-06T19:26:33,12842.7,INR,success,False
TXN020765,CUST01887,MERCH0044,DEV00365,IP00181,PI02525,,2025-09-26T05:21:57,11835.39,INR,success,False
TXN020766,CUST01887,MERCH0038,DEV00535,IP00417,PI02525,,2026-01-25T04:08:14,1101.25,INR,success,False
TXN020767,CUST01887,MERCH0041,DEV00254,IP00099,PI02525,,2025-12-13T02:49:27,12781.7,INR,failed,False
TXN020768,CUST01887,MERCH0003,DEV00774,IP00401,PI02525,COUP00011,2026-05-02T12:33:36,7441.22,INR,pending,False
TXN020769,CUST01888,MERCH0021,DEV00700,IP00395,PI02526,,2026-02-15T16:20:59,2521.64,INR,failed,True
TXN020770,CUST01888,MERCH0050,DEV00700,IP00395,PI02527,,2026-02-06T03:02:29,3411.67,INR,failed,True
TXN020771,CUST01888,MERCH0021,DEV00700,IP00395,PI02527,COUP00020,2025-11-16T07:16:25,14684.45,INR,failed,True
TXN020772,CUST01888,MERCH0050,DEV00700,IP00395,PI02527,COUP00001,2025-04-19T01:01:55,378.73,INR,pending,True
TXN020773,CUST01888,MERCH0024,DEV00686,IP00067,PI02527,,2025-09-23T18:47:56,8837.01,INR,success,True
TXN020774,CUST01888,MERCH0028,DEV00686,IP00395,PI02527,,2025-09-15T14:52:48,6310.28,INR,success,True
TXN020775,CUST01888,MERCH0033,DEV00686,IP00395,PI02527,COUP00012,2026-04-02T00:37:14,1600.18,INR,failed,True
TXN020776,CUST01888,MERCH0033,DEV00014,IP00067,PI02526,COUP00026,2025-01-02T07:43:16,10283.24,INR,success,True
TXN020777,CUST01888,MERCH0007,DEV00686,IP00395,PI02527,COUP00008,2026-03-12T03:22:57,14300.52,INR,success,True
TXN020778,CUST01888,MERCH0031,DEV00700,IP00067,PI02526,,2026-03-16T08:23:28,2887.29,INR,success,True
TXN020779,CUST01888,MERCH0018,DEV00566,IP00067,PI02526,,2026-02-07T16:01:52,11313.83,INR,success,True
TXN020780,CUST01888,MERCH0001,DEV00014,IP00442,PI02527,,2025-04-30T17:31:25,7825.49,INR,success,True
TXN020781,CUST01888,MERCH0034,DEV00700,IP00395,PI02526,,2026-05-07T20:48:47,12465.93,INR,failed,True
TXN020782,CUST01888,MERCH0038,DEV00686,IP00067,PI02526,,2025-10-27T08:41:45,6511.86,INR,success,True
TXN020783,CUST01888,MERCH0035,DEV00566,IP00395,PI02526,,2025-06-06T09:43:53,10034.96,INR,success,True
TXN020784,CUST01888,MERCH0028,DEV00014,IP00442,PI02527,,2025-02-09T23:14:15,10578.88,INR,success,True
TXN020785,CUST01888,MERCH0021,DEV00700,IP00067,PI02527,COUP00005,2025-04-03T22:44:41,12007.62,INR,success,True
TXN020786,CUST01888,MERCH0003,DEV00686,IP00067,PI02527,COUP00001,2025-12-26T22:10:08,10090.94,INR,success,True
TXN020787,CUST01888,MERCH0034,DEV00686,IP00395,PI02526,COUP00018,2025-12-16T00:01:07,7957.2,INR,success,True
TXN020788,CUST01888,MERCH0030,DEV00700,IP00067,PI02527,,2026-02-13T03:20:03,5146.59,INR,success,True
TXN020789,CUST01888,MERCH0046,DEV00686,IP00395,PI02527,,2025-08-31T13:38:42,244.59,INR,success,True
TXN020790,CUST01888,MERCH0021,DEV00566,IP00395,PI02527,,2025-03-03T13:47:28,4076.09,INR,failed,True
TXN020791,CUST01888,MERCH0005,DEV00566,IP00395,PI02527,COUP00009,2025-08-09T07:06:08,7313.31,INR,success,True
TXN020792,CUST01888,MERCH0016,DEV00700,IP00442,PI02527,,2025-07-07T22:20:15,9930.43,INR,success,True
TXN020793,CUST01888,MERCH0027,DEV00686,IP00442,PI02527,COUP00029,2025-11-02T06:21:37,9403.58,INR,success,True
TXN020794,CUST01889,MERCH0042,DEV00677,IP00109,PI02528,,2026-01-03T04:21:19,13230.21,INR,success,True
TXN020795,CUST01889,MERCH0024,DEV00001,IP00109,PI02528,,2025-06-26T17:03:44,7218.95,INR,success,True
TXN020796,CUST01889,MERCH0020,DEV00042,IP00165,PI02528,COUP00023,2026-06-08T20:47:14,5055.99,INR,success,True
TXN020797,CUST01889,MERCH0050,DEV00677,IP00165,PI02529,COUP00036,2026-04-10T08:06:26,12418.31,INR,success,True
TXN020798,CUST01889,MERCH0032,DEV00001,IP00109,PI02529,COUP00002,2025-11-02T15:15:19,8912.95,INR,success,True
TXN020799,CUST01889,MERCH0026,DEV00054,IP00165,PI02528,,2025-07-17T19:13:47,6278.32,INR,success,True
TXN020800,CUST01889,MERCH0027,DEV00001,IP00382,PI02528,,2026-05-20T11:32:47,4848.27,INR,success,True
TXN020801,CUST01889,MERCH0050,DEV00054,IP00165,PI02529,,2026-06-06T20:20:38,11430.87,INR,success,True
TXN020802,CUST01889,MERCH0007,DEV00677,IP00165,PI02529,,2026-02-04T02:23:45,14261.92,INR,success,True
TXN020803,CUST01889,MERCH0048,DEV00042,IP00165,PI02528,,2026-05-16T09:33:55,10256.78,INR,success,True
TXN020804,CUST01889,MERCH0033,DEV00042,IP00382,PI02529,,2025-05-14T02:10:56,860.86,INR,success,True
TXN020805,CUST01889,MERCH0002,DEV00677,IP00109,PI02528,COUP00040,2025-08-30T04:00:11,10415.07,INR,failed,True
TXN020806,CUST01889,MERCH0020,DEV00042,IP00382,PI02529,COUP00012,2025-09-09T14:56:09,3736.07,INR,success,True
TXN020807,CUST01889,MERCH0049,DEV00677,IP00382,PI02529,,2025-01-30T16:54:46,11692.35,INR,success,True
TXN020808,CUST01889,MERCH0049,DEV00001,IP00109,PI02529,,2025-01-06T12:56:43,10317.6,INR,success,True
TXN020809,CUST01889,MERCH0019,DEV00001,IP00109,PI02528,COUP00011,2025-03-02T19:34:12,11995.67,INR,success,True
TXN020810,CUST01889,MERCH0002,DEV00677,IP00109,PI02529,COUP00028,2025-06-08T19:45:42,14428.94,INR,success,True
TXN020811,CUST01889,MERCH0007,DEV00042,IP00382,PI02528,,2026-04-09T15:17:00,10229.64,INR,success,True
TXN020812,CUST01889,MERCH0025,DEV00677,IP00382,PI02528,,2025-11-27T14:03:09,6694.57,INR,success,True
TXN020813,CUST01889,MERCH0022,DEV00054,IP00382,PI02528,COUP00020,2025-03-08T10:54:34,2858.36,INR,success,True
TXN020814,CUST01889,MERCH0036,DEV00042,IP00165,PI02528,,2025-04-22T20:33:08,11874.64,INR,success,True
TXN020815,CUST01889,MERCH0039,DEV00001,IP00382,PI02528,COUP00017,2026-04-29T02:59:57,8203.58,INR,success,True
TXN020816,CUST01889,MERCH0016,DEV00042,IP00109,PI02529,COUP00018,2025-11-30T16:05:36,13757.57,INR,pending,True
TXN020817,CUST01889,MERCH0048,DEV00042,IP00165,PI02529,COUP00038,2025-08-09T16:02:06,14672.19,INR,success,True
