refund_id,transaction_id,amount,reason,requested_at,approved
REF01097,TXN013839,12436.34,product_not_received,2025-05-14T10:18:17,True
REF01098,TXN013867,2578.67,not_as_described,2026-01-30T03:12:05,True
REF01099,TXN013917,11795.59,product_not_received,2025-08-27T00:48:49,True
REF01100,TXN013939,9810.38,customer_changed_mind,2025-05-04T01:30:50,False
REF01101,TXN013957,14417.43,product_not_received,2025-09-11T04:37:34,True
REF01102,TXN013993,5489.54,product_not_received,2025-10-20T15:31:25,True
REF01103,TXN013994,12349.23,duplicate_charge,2026-01-10T15:33:38,True
REF01104,TXN013996,6913.93,not_as_described,2025-12-07T17:31:59,True
REF01105,TXN014001,3421.55,product_not_received,2026-02-24T16:07:58,True
REF01106,TXN014004,11651.97,customer_changed_mind,2025-11-09T12:54:39,True
REF01107,TXN014007,12238.75,customer_changed_mind,2026-06-06T19:49:21,True
REF01108,TXN014009,7250.76,not_as_described,2026-01-22T10:12:05,True
REF01109,TXN014014,6066.02,duplicate_charge,2025-06-14T10:20:49,True
REF01110,TXN014024,8299.01,customer_changed_mind,2025-07-23T01:44:26,False
REF01111,TXN014032,9610.16,customer_changed_mind,2025-10-01T22:23:01,False
REF01112,TXN014065,6639.77,not_as_described,2026-04-15T13:02:06,True
REF01113,TXN014091,14860.05,duplicate_charge,2025-12-17T11:29:11,False
REF01114,TXN014108,11513.19,duplicate_charge,2025-10-03T17:42:17,True
REF01115,TXN014111,9391.01,product_not_received,2025-08-22T09:14:43,False
REF01116,TXN014123,1644.85,product_not_received,2026-01-03T21:02:47,True
REF01117,TXN014136,6758.44,customer_changed_mind,2026-02-02T23:41:49,False
REF01118,TXN014163,4536.63,duplicate_charge,2026-04-09T01:54:14,True
REF01119,TXN014180,6374.26,duplicate_charge,2025-07-12T16:23:30,True
REF01120,TXN014181,6904.63,duplicate_charge,2025-09-19T01:40:16,True
REF01121,TXN014206,313.05,duplicate_charge,2025-11-24T05:43:41,True
REF01122,TXN014209,2959.91,customer_changed_mind,2026-02-14T18:27:58,True
REF01123,TXN014212,11000.71,product_not_received,2025-01-03T08:04:25,True
REF01124,TXN014216,14196.42,duplicate_charge,2026-05-08T23:54:01,True
REF01125,TXN014220,11825.41,duplicate_charge,2025-04-15T19:42:25,True
REF01126,TXN014223,13832.8,duplicate_charge,2025-08-05T17:45:59,False
REF01127,TXN014240,6191.83,customer_changed_mind,2025-11-26T18:11:36,False
REF01128,TXN014248,6660.88,product_not_received,2026-06-24T08:08:15,True
REF01129,TXN014266,12897.38,product_not_received,2026-01-29T15:29:21,True
REF01130,TXN014278,14361.55,not_as_described,2026-04-24T01:01:27,False
REF01131,TXN014279,8076.22,product_not_received,2025-01-24T06:31:00,True
REF01132,TXN014292,12237.34,duplicate_charge,2026-02-21T05:45:12,True
REF01133,TXN014294,2305.31,customer_changed_mind,2026-02-03T08:46:27,False
REF01134,TXN014296,7484.03,not_as_described,2025-04-28T05:33:08,False
REF01135,TXN014297,10565.32,not_as_described,2025-08-01T12:02:22,False
REF01136,TXN014299,11663.04,product_not_received,2025-08-16T21:43:04,True
REF01137,TXN014300,4087.77,product_not_received,2026-03-04T01:11:23,False
REF01138,TXN014301,11914.46,not_as_described,2025-03-30T14:52:53,True
REF01139,TXN014304,1242.75,product_not_received,2026-04-02T04:34:53,True
REF01140,TXN014305,4354.57,duplicate_charge,2025-02-02T21:25:43,False
REF01141,TXN014307,314.72,duplicate_charge,2025-05-03T12:09:35,True
REF01142,TXN014309,9415.68,not_as_described,2025-11-15T19:13:56,True
REF01143,TXN014310,6598.84,product_not_received,2025-09-23T05:20:19,True
REF01144,TXN014313,8137.7,customer_changed_mind,2025-08-26T13:26:47,True
REF01145,TXN014342,5896.29,duplicate_charge,2025-01-16T15:07:27,True
REF01146,TXN014355,6118.24,duplicate_charge,2026-01-25T17:13:55,True
REF01147,TXN014377,8016.03,duplicate_charge,2025-10-18T09:46:36,True
REF01148,TXN014410,11564.77,product_not_received,2025-10-06T09:08:48,True
REF01149,TXN014471,10901.61,product_not_received,2025-12-04T00:03:30,True
REF01150,TXN014473,1911.27,not_as_described,2025-03-18T05:59:03,True
REF01151,TXN014478,11309.21,duplicate_charge,2025-10-04T06:29:58,False
REF01152,TXN014483,2356.09,not_as_described,2026-02-21T00:10:01,True
REF01153,TXN014487,8537.94,customer_changed_mind,2025-09-16T05:42:01,True
REF01154,TXN014488,10003.56,customer_changed_mind,2025-06-16T04:39:14,True
REF01155,TXN014491,134.28,customer_changed_mind,2026-04-11T14:54:49,True
REF01156,TXN014493,3036.4,duplicate_charge,2026-06-26T04:29:16,False
REF01157,TXN014531,945.8,not_as_described,2026-05-15T00:48:43,True
REF01158,TXN014542,5214.47,not_as_described,2025-12-10T05:09:06,True
REF01159,TXN014543,13284.71,not_as_described,2026-05-23T17:07:08,True
REF01160,TXN014544,700.28,product_not_received,2025-12-05T20:28:19,True
REF01161,TXN014545,12627.25,product_not_received,2025-12-09T10:16:30,True
REF01162,TXN014548,1911.88,duplicate_charge,2026-01-27T10:08:48,True
REF01163,TXN014550,2062.51,duplicate_charge,2026-05-11T12:36:53,True
REF01164,TXN014552,8774.5,customer_changed_mind,2025-01-19T18:02:37,True
REF01165,TXN014555,1964.09,duplicate_charge,2026-06-15T08:53:17,False
REF01166,TXN014557,12587.48,duplicate_charge,2026-02-05T08:53:43,False
REF01167,TXN014560,186.07,product_not_received,2025-07-05T13:58:10,True
REF01168,TXN014562,3123.11,not_as_described,2025-01-11T10:38:55,True
REF01169,TXN014564,8842.69,customer_changed_mind,2025-07-15T19:17:54,True
REF01170,TXN014566,6763.4,duplicate_charge,2025-04-08T11:48:09,False
REF01171,TXN014607,7428.78,customer_changed_mind,2025-04-01T03:20:55,True
REF01172,TXN014608,2901.16,product_not_received,2025-11-16T19:47:03,False
REF01173,TXN014610,3582.13,customer_changed_mind,2025-06-16T22:15:16,False
REF01174,TXN014616,981.13,product_not_received,2025-12-14T11:08:39,True
REF01175,TXN014622,14695.35,customer_changed_mind,2025-04-03T15:04:16,False
REF01176,TXN014652,14849.01,customer_changed_mind,2025-12-20T06:44:41,False
REF01177,TXN014682,13273.85,duplicate_charge,2025-09-26T16:11:29,True
REF01178,TXN014690,5346.73,customer_changed_mind,2025-12-22T04:14:11,True
REF01179,TXN014712,9771.92,duplicate_charge,2025-08-11T20:04:57,False
REF01180,TXN014722,9561.04,customer_changed_mind,2026-04-24T20:53:33,False
REF01181,TXN014725,11211.39,product_not_received,2025-12-16T17:20:27,True
REF01182,TXN014727,10734.92,duplicate_charge,2025-09-16T11:21:08,True
REF01183,TXN014732,4077.96,duplicate_charge,2026-03-16T19:47:38,True
REF01184,TXN014740,815.54,duplicate_charge,2025-01-31T03:20:25,False
REF01185,TXN014763,12173.54,duplicate_charge,2025-02-13T22:43:11,False
REF01186,TXN014793,5750.87,customer_changed_mind,2026-01-23T16:24:22,True
REF01187,TXN014807,12587.32,product_not_received,2026-03-08T20:05:38,True
REF01188,TXN014833,2428.0,customer_changed_mind,2025-04-14T11:21:44,True
REF01189,TXN014854,9475.51,product_not_received,2026-06-28T13:07:31,True
REF01190,TXN014859,3985.76,customer_changed_mind,2025-04-23T22:31:56,False
REF01191,TXN014861,13933.06,duplicate_charge,2026-04-18T04:26:57,True
REF01192,TXN014866,7152.28,not_as_described,2025-05-07T03:40:46,False
REF01193,TXN014869,13557.74,product_not_received,2026-05-17T08:25:30,True
REF01194,TXN014870,10603.54,duplicate_charge,2026-01-10T14:35:08,False
REF01195,TXN014873,446.87,duplicate_charge,2026-05-28T02:29:00,True
REF01196,TXN014875,9386.51,not_as_described,2025-03-25T15:31:27,True
REF01197,TXN014876,6067.29,customer_changed_mind,2026-04-22T22:36:29,True
REF01198,TXN014878,5539.74,customer_changed_mind,2025-06-17T14:25:09,True
REF01199,TXN014879,4139.4,duplicate_charge,2025-07-13T10:52:17,True
REF01200,TXN014913,10587.69,not_as_described,2025-04-22T15:55:31,True
REF01201,TXN014931,868.48,not_as_described,2026-06-24T19:38:52,True
REF01202,TXN014970,4181.77,not_as_described,2025-06-20T23:26:46,True
REF01203,TXN015032,6454.16,customer_changed_mind,2025-10-09T12:08:28,False
REF01204,TXN015036,5201.91,not_as_described,2025-11-22T22:37:51,True
REF01205,TXN015044,306.03,customer_changed_mind,2025-04-21T00:09:11,True
REF01206,TXN015050,12394.7,not_as_described,2026-04-27T03:55:46,False
REF01207,TXN015052,7239.62,customer_changed_mind,2025-02-09T18:51:33,True
REF01208,TXN015061,460.68,customer_changed_mind,2025-10-03T12:37:19,False
REF01209,TXN015067,3432.11,not_as_described,2025-11-23T02:20:08,True
REF01210,TXN015068,2773.71,product_not_received,2026-03-17T00:00:02,False
REF01211,TXN015069,6024.1,customer_changed_mind,2025-12-10T07:56:54,False
REF01212,TXN015071,3468.83,duplicate_charge,2025-04-21T17:07:15,True
REF01213,TXN015072,10806.5,duplicate_charge,2025-08-12T00:12:37,True
REF01214,TXN015073,14163.79,not_as_described,2025-05-07T09:04:05,True
REF01215,TXN015075,1756.76,product_not_received,2026-03-02T07:12:53,False
REF01216,TXN015076,2954.54,customer_changed_mind,2025-02-11T02:47:26,True
REF01217,TXN015077,12809.57,duplicate_charge,2026-05-15T05:21:56,True
REF01218,TXN015079,8696.19,duplicate_charge,2025-09-08T21:31:58,True
REF01219,TXN015080,508.92,product_not_received,2026-05-25T22:25:35,False
REF01220,TXN015083,14511.54,duplicate_charge,2025-12-27T02:54:44,True
REF01221,TXN015086,14993.64,not_as_described,2025-11-18T18:41:00,False
REF01222,TXN015089,8656.77,customer_changed_mind,2025-02-11T03:01:54,True
REF01223,TXN015093,2934.26,customer_changed_mind,2025-07-31T14:25:29,False
REF01224,TXN015095,9079.16,not_as_described,2025-03-31T12:48:24,False
REF01225,TXN015097,6561.37,duplicate_charge,2025-05-12T04:31:16,True
REF01226,TXN015104,12041.77,not_as_described,2026-04-04T02:22:29,True
REF01227,TXN015106,8803.31,customer_changed_mind,2025-10-31T07:56:35,True
REF01228,TXN015108,2436.24,product_not_received,2025-04-09T03:54:00,True
REF01229,TXN015109,14531.09,product_not_received,2025-12-01T19:29:35,False
REF01230,TXN015111,8150.09,not_as_described,2026-01-19T11:52:50,True
REF01231,TXN015113,12552.94,duplicate_charge,2025-12-22T19:33:17,False
REF01232,TXN015114,7594.59,customer_changed_mind,2025-09-03T13:34:02,True
REF01233,TXN015117,13422.75,product_not_received,2026-03-29T11:13:13,False
REF01234,TXN015118,3820.48,not_as_described,2026-06-22T08:41:31,True
REF01235,TXN015142,4199.14,customer_changed_mind,2025-06-12T15:44:56,True
REF01236,TXN015168,9857.03,not_as_described,2026-01-25T06:58:05,True
REF01237,TXN015213,10598.5,product_not_received,2026-02-21T05:56:12,True
REF01238,TXN015217,12769.48,duplicate_charge,2025-03-27T16:05:27,True
REF01239,TXN015241,5047.12,duplicate_charge,2025-10-10T09:53:34,True
REF01240,TXN015282,5126.57,not_as_described,2025-07-18T13:10:41,False
REF01241,TXN015291,4456.79,customer_changed_mind,2025-01-07T14:16:04,False
REF01242,TXN015295,3666.03,product_not_received,2025-11-24T09:12:23,True
REF01243,TXN015301,7540.9,customer_changed_mind,2025-05-31T05:55:18,False
REF01244,TXN015319,10234.73,customer_changed_mind,2025-11-27T06:35:32,True
REF01245,TXN015323,12040.88,not_as_described,2025-01-17T04:31:12,True
REF01246,TXN015327,5743.78,duplicate_charge,2025-05-25T17:53:08,True
REF01247,TXN015329,1682.2,product_not_received,2025-05-30T20:46:34,False
REF01248,TXN015334,13601.91,duplicate_charge,2025-05-12T12:08:01,False
REF01249,TXN015335,765.16,duplicate_charge,2025-05-11T02:35:51,True
REF01250,TXN015336,5340.46,customer_changed_mind,2025-09-06T15:10:28,True
REF01251,TXN015340,12288.92,customer_changed_mind,2026-04-01T16:36:06,True
REF01252,TXN015343,6955.29,duplicate_charge,2025-11-03T14:51:25,True
REF01253,TXN015344,7087.49,duplicate_charge,2025-05-13T15:19:16,True
REF01254,TXN015357,6258.28,duplicate_charge,2025-05-22T23:35:29,False
REF01255,TXN015404,11156.79,customer_changed_mind,2026-06-12T03:16:42,True
REF01256,TXN015408,2497.23,product_not_received,2025-07-26T09:16:31,False
REF01257,TXN015426,14202.67,not_as_described,2025-10-08T07:18:55,True
REF01258,TXN015428,13988.32,not_as_described,2025-10-25T21:56:50,True
REF01259,TXN015437,10840.43,customer_changed_mind,2025-10-19T09:25:03,True
REF01260,TXN015440,10267.55,product_not_received,2025-05-08T11:40:27,True
REF01261,TXN015486,4866.06,product_not_received,2026-03-18T15:09:43,True
REF01262,TXN015493,2878.18,customer_changed_mind,2025-01-20T01:41:02,True
REF01263,TXN015522,12536.23,duplicate_charge,2026-04-04T22:09:43,False
REF01264,TXN015530,7213.73,duplicate_charge,2026-01-21T14:02:20,True
REF01265,TXN015534,6850.39,duplicate_charge,2026-05-27T01:50:51,True
REF01266,TXN015536,6279.94,product_not_received,2025-02-22T06:40:13,True
REF01267,TXN015541,6383.72,product_not_received,2025-10-25T04:19:33,True
REF01268,TXN015549,491.44,duplicate_charge,2026-01-22T05:18:15,True
REF01269,TXN015560,3151.75,customer_changed_mind,2026-01-20T15:52:48,True
REF01270,TXN015621,5559.42,product_not_received,2025-03-14T22:43:09,False
REF01271,TXN015624,11643.46,not_as_described,2025-01-17T03:33:10,True
REF01272,TXN015625,1827.14,not_as_described,2025-11-03T19:17:04,False
REF01273,TXN015626,5502.02,customer_changed_mind,2025-01-23T17:28:57,False
REF01274,TXN015630,7816.53,product_not_received,2026-03-23T01:51:01,True
REF01275,TXN015633,6171.28,customer_changed_mind,2025-12-30T03:14:49,True
REF01276,TXN015635,13987.89,not_as_described,2025-10-18T19:32:58,True
REF01277,TXN015644,12125.96,duplicate_charge,2025-07-05T18:17:25,True
REF01278,TXN015645,13028.2,not_as_described,2025-03-12T19:31:58,False
REF01279,TXN015647,13934.45,product_not_received,2026-05-16T01:11:28,False
REF01280,TXN015659,11566.98,customer_changed_mind,2026-02-08T18:48:54,True
REF01281,TXN015662,7596.69,customer_changed_mind,2026-06-20T07:12:27,False
REF01282,TXN015666,4259.07,duplicate_charge,2026-04-15T09:22:29,True
REF01283,TXN015693,13004.35,customer_changed_mind,2026-04-16T11:13:25,True
REF01284,TXN015694,2008.18,not_as_described,2025-12-07T17:40:22,False
REF01285,TXN015700,14939.51,duplicate_charge,2025-10-06T14:13:54,True
REF01286,TXN015702,7823.24,duplicate_charge,2025-08-31T17:40:51,False
REF01287,TXN015706,9136.38,duplicate_charge,2025-01-31T11:12:51,True
REF01288,TXN015707,11351.27,customer_changed_mind,2025-12-04T17:56:37,False
REF01289,TXN015713,14375.97,duplicate_charge,2025-03-07T07:34:33,True
REF01290,TXN015714,10744.38,duplicate_charge,2026-03-15T06:04:09,True
REF01291,TXN015715,12532.65,product_not_received,2025-03-03T11:38:15,False
REF01292,TXN015752,14711.7,product_not_received,2026-04-17T05:37:28,False
REF01293,TXN015802,1724.19,product_not_received,2025-10-05T18:47:28,True
REF01294,TXN015827,7506.73,duplicate_charge,2025-11-08T07:53:17,False
REF01295,TXN015828,3232.75,product_not_received,2025-07-31T05:23:29,True
REF01296,TXN015829,532.86,duplicate_charge,2026-04-16T06:05:44,True
REF01297,TXN015830,9275.77,product_not_received,2026-04-19T10:16:37,True
REF01298,TXN015835,5222.62,not_as_described,2025-08-03T10:21:48,False
REF01299,TXN015837,9945.69,not_as_described,2026-02-25T09:38:14,True
REF01300,TXN015842,7317.25,duplicate_charge,2026-04-07T08:42:44,True
REF01301,TXN015846,9918.46,customer_changed_mind,2025-06-11T23:47:29,False
REF01302,TXN015847,3952.6,duplicate_charge,2025-06-26T16:18:45,True
REF01303,TXN015848,11548.83,duplicate_charge,2026-03-26T20:45:09,True
REF01304,TXN015849,3117.9,customer_changed_mind,2025-11-15T00:01:22,True
REF01305,TXN015859,1237.57,product_not_received,2025-08-10T22:44:17,True
REF01306,TXN015860,7367.93,not_as_described,2025-05-31T16:08:22,True
REF01307,TXN015862,2050.94,not_as_described,2026-05-27T04:34:15,True
REF01308,TXN015864,6815.07,product_not_received,2025-07-30T13:58:28,True
REF01309,TXN015867,594.82,product_not_received,2025-10-29T11:59:33,False
REF01310,TXN015869,13243.07,not_as_described,2025-08-14T19:16:44,True
REF01311,TXN015874,4207.29,not_as_described,2026-03-05T18:42:46,True
REF01312,TXN015905,3314.54,duplicate_charge,2025-06-07T00:20:40,True
REF01313,TXN015919,3671.96,not_as_described,2026-05-08T09:38:58,True
REF01314,TXN015922,3344.95,product_not_received,2026-03-15T16:12:13,True
REF01315,TXN015930,7323.67,duplicate_charge,2025-06-21T17:53:25,True
REF01316,TXN015931,10950.56,customer_changed_mind,2025-08-27T08:04:37,True
REF01317,TXN015932,9282.99,customer_changed_mind,2025-10-26T22:01:22,True
REF01318,TXN015933,7977.4,not_as_described,2025-06-23T05:04:02,False
REF01319,TXN015934,11238.01,not_as_described,2025-10-24T13:24:41,True
REF01320,TXN015935,1292.66,not_as_described,2025-10-25T04:42:42,True
REF01321,TXN015941,4495.46,customer_changed_mind,2025-05-06T04:33:08,True
REF01322,TXN015952,11495.28,product_not_received,2026-02-01T05:24:53,True
REF01323,TXN015959,8394.32,duplicate_charge,2026-02-22T06:07:49,True
REF01324,TXN015960,3920.92,product_not_received,2025-01-25T12:11:55,True
REF01325,TXN015964,7876.03,product_not_received,2025-07-20T03:44:41,False
REF01326,TXN015965,8662.41,product_not_received,2025-06-12T08:51:52,True
REF01327,TXN015966,9855.7,not_as_described,2026-03-24T12:41:39,True
REF01328,TXN015968,899.29,product_not_received,2025-08-12T13:45:12,False
REF01329,TXN015972,10793.18,duplicate_charge,2025-09-13T19:51:02,False
REF01330,TXN015994,8440.16,not_as_described,2026-02-25T03:53:30,True
REF01331,TXN015996,9466.76,duplicate_charge,2026-01-08T12:44:06,True
REF01332,TXN015998,4559.6,duplicate_charge,2025-10-01T20:48:31,False
REF01333,TXN016001,7398.27,customer_changed_mind,2025-03-08T22:25:05,False
REF01334,TXN016002,509.54,product_not_received,2026-02-09T11:02:53,True
REF01335,TXN016012,11048.55,duplicate_charge,2025-01-11T10:16:05,False
REF01336,TXN016013,5779.94,duplicate_charge,2025-07-14T00:39:55,True
REF01337,TXN016015,12884.35,product_not_received,2025-07-07T06:58:24,True
REF01338,TXN016016,12448.69,customer_changed_mind,2025-10-24T06:05:06,True
REF01339,TXN016074,2296.08,not_as_described,2026-03-24T19:06:40,True
REF01340,TXN016096,7358.48,duplicate_charge,2025-10-16T04:54:16,False
REF01341,TXN016099,6223.49,customer_changed_mind,2025-04-06T17:09:34,False
REF01342,TXN016185,9694.03,customer_changed_mind,2025-05-31T18:59:04,False
REF01343,TXN016186,4787.58,duplicate_charge,2025-06-05T18:48:25,True
REF01344,TXN016189,4153.2,customer_changed_mind,2026-03-30T04:16:04,True
REF01345,TXN016190,7077.1,product_not_received,2025-04-29T12:39:51,False
REF01346,TXN016191,5241.37,product_not_received,2025-09-27T23:07:19,False
REF01347,TXN016196,1082.56,product_not_received,2026-04-10T22:50:43,True
REF01348,TXN016197,5955.05,not_as_described,2025-07-12T22:08:07,True
REF01349,TXN016199,11156.46,customer_changed_mind,2025-11-24T05:27:16,True
REF01350,TXN016206,1701.8,product_not_received,2026-02-27T00:08:53,True
REF01351,TXN016208,1398.18,customer_changed_mind,2025-11-14T09:47:07,False
REF01352,TXN016231,7103.82,customer_changed_mind,2025-04-21T20:57:09,True
REF01353,TXN016235,4300.55,duplicate_charge,2026-01-25T21:48:14,True
REF01354,TXN016246,11744.35,product_not_received,2025-09-23T22:24:13,True
REF01355,TXN016274,14303.49,product_not_received,2026-03-05T19:26:14,True
REF01356,TXN016313,14355.36,duplicate_charge,2025-06-04T11:06:55,False
REF01357,TXN016336,10039.94,not_as_described,2026-05-11T06:27:20,True
REF01358,TXN016348,9548.39,product_not_received,2025-10-09T19:42:26,True
REF01359,TXN016354,5321.92,product_not_received,2026-04-13T00:53:58,True
REF01360,TXN016355,5137.72,not_as_described,2025-06-12T17:12:12,True
REF01361,TXN016370,13522.88,customer_changed_mind,2026-02-28T02:56:46,True
REF01362,TXN016374,8978.49,not_as_described,2025-12-13T20:41:00,True
REF01363,TXN016380,12634.38,not_as_described,2025-06-25T14:33:50,False
REF01364,TXN016383,7673.73,duplicate_charge,2026-05-23T03:05:44,False
REF01365,TXN016389,4804.43,not_as_described,2026-03-29T07:56:09,True
REF01366,TXN016391,2629.48,duplicate_charge,2026-04-14T11:00:00,True
REF01367,TXN016394,4404.58,product_not_received,2025-03-05T06:37:47,True
REF01368,TXN016397,8671.89,customer_changed_mind,2025-03-22T08:53:23,False
REF01369,TXN016441,5060.12,customer_changed_mind,2026-06-22T18:54:05,True
REF01370,TXN016484,762.62,not_as_described,2025-08-28T03:26:17,True
REF01371,TXN016486,13487.1,customer_changed_mind,2025-03-10T03:13:30,True
REF01372,TXN016490,1427.34,customer_changed_mind,2026-04-09T17:21:05,True
REF01373,TXN016499,12848.21,customer_changed_mind,2025-02-21T03:12:43,True
REF01374,TXN016581,14319.07,product_not_received,2025-08-27T03:09:46,False
REF01375,TXN016595,2294.82,customer_changed_mind,2025-04-12T04:15:50,True
REF01376,TXN016600,9650.28,duplicate_charge,2026-01-04T13:55:23,False
REF01377,TXN016637,5527.57,not_as_described,2025-08-02T07:22:01,True
REF01378,TXN016643,6245.35,customer_changed_mind,2025-05-21T18:55:09,True
REF01379,TXN016646,14483.19,product_not_received,2026-02-15T06:32:46,False
REF01380,TXN016680,11876.72,customer_changed_mind,2026-05-31T13:53:47,False
REF01381,TXN016681,9300.45,product_not_received,2025-06-01T14:02:33,True
REF01382,TXN016682,7386.14,not_as_described,2025-02-15T04:03:51,True
REF01383,TXN016683,14435.15,customer_changed_mind,2025-05-18T02:13:05,False
REF01384,TXN016684,10537.59,duplicate_charge,2026-04-13T18:14:59,False
REF01385,TXN016694,4796.9,duplicate_charge,2025-05-02T09:14:39,True
REF01386,TXN016698,5150.15,duplicate_charge,2025-07-10T09:32:10,True
REF01387,TXN016704,4440.35,not_as_described,2025-02-11T03:52:55,True
REF01388,TXN016742,9799.8,product_not_received,2026-03-27T08:25:36,False
REF01389,TXN016777,2395.44,customer_changed_mind,2025-11-14T15:42:18,True
REF01390,TXN016779,9115.72,product_not_received,2025-11-05T20:30:37,True
REF01391,TXN016782,13299.51,customer_changed_mind,2025-12-27T01:49:41,True
REF01392,TXN016784,9551.78,customer_changed_mind,2025-06-11T16:05:19,False
REF01393,TXN016789,14434.09,customer_changed_mind,2025-02-26T02:45:30,True
REF01394,TXN016791,14011.64,not_as_described,2025-01-29T17:06:33,True
REF01395,TXN016798,1567.3,duplicate_charge,2025-05-06T15:29:23,False
REF01396,TXN016809,7554.19,not_as_described,2025-11-20T16:02:34,True
REF01397,TXN016818,631.3,customer_changed_mind,2026-06-04T19:18:15,True
REF01398,TXN016822,6529.33,duplicate_charge,2026-01-25T09:20:27,True
REF01399,TXN016839,3758.58,product_not_received,2025-10-22T07:51:22,False
REF01400,TXN016853,2891.07,product_not_received,2025-12-19T06:25:10,True
REF01401,TXN016868,12834.54,customer_changed_mind,2026-06-02T08:17:21,True
REF01402,TXN016916,12541.78,not_as_described,2025-03-14T14:23:50,True
REF01403,TXN016931,3496.33,duplicate_charge,2025-05-11T18:50:15,True
REF01404,TXN016959,5953.71,customer_changed_mind,2025-04-09T22:00:22,False
REF01405,TXN016995,7214.46,duplicate_charge,2025-08-20T22:35:54,False
REF01406,TXN017005,13685.84,not_as_described,2025-02-23T08:25:07,True
REF01407,TXN017011,9384.19,product_not_received,2025-03-23T15:03:40,True
REF01408,TXN017021,3279.27,customer_changed_mind,2025-09-22T22:16:29,True
REF01409,TXN017025,13432.61,not_as_described,2025-05-20T07:54:48,True
REF01410,TXN017047,8747.02,not_as_described,2025-04-25T06:10:45,False
REF01411,TXN017055,11387.52,customer_changed_mind,2025-07-17T19:33:04,True
REF01412,TXN017065,10823.53,duplicate_charge,2025-03-15T11:54:59,True
REF01413,TXN017101,3013.99,not_as_described,2025-07-22T16:17:44,True
REF01414,TXN017116,3414.32,duplicate_charge,2026-01-02T18:45:45,False
REF01415,TXN017121,13054.49,customer_changed_mind,2025-10-05T12:49:11,False
REF01416,TXN017129,2309.8,not_as_described,2025-08-19T19:21:28,True
REF01417,TXN017132,2746.6,not_as_described,2026-02-07T06:17:08,True
REF01418,TXN017141,3157.24,not_as_described,2025-11-28T07:36:12,False
REF01419,TXN017144,7592.32,customer_changed_mind,2025-02-25T22:17:15,True
REF01420,TXN017146,3247.27,not_as_described,2025-11-09T09:49:50,False
REF01421,TXN017151,10011.5,product_not_received,2025-07-24T18:09:08,False
REF01422,TXN017182,14045.87,customer_changed_mind,2025-04-24T18:05:21,False
REF01423,TXN017218,6531.56,customer_changed_mind,2026-03-28T19:08:15,True
REF01424,TXN017250,7009.91,not_as_described,2025-01-20T14:23:58,True
REF01425,TXN017253,11355.91,product_not_received,2026-06-01T03:45:15,True
REF01426,TXN017256,7179.14,duplicate_charge,2025-10-18T11:01:09,True
REF01427,TXN017262,9210.37,customer_changed_mind,2025-09-01T12:48:02,True
REF01428,TXN017264,12320.46,not_as_described,2025-09-17T12:52:33,True
REF01429,TXN017265,8021.01,product_not_received,2025-12-23T22:50:07,True
REF01430,TXN017266,2894.05,customer_changed_mind,2026-04-12T06:53:45,True
REF01431,TXN017268,962.11,duplicate_charge,2025-11-03T21:16:58,True
REF01432,TXN017269,4404.3,customer_changed_mind,2026-06-01T04:51:34,False
REF01433,TXN017273,12393.69,customer_changed_mind,2025-05-16T17:33:46,False
REF01434,TXN017304,4002.48,not_as_described,2026-06-23T05:34:21,False
REF01435,TXN017307,12124.53,customer_changed_mind,2026-05-08T17:17:12,False
REF01436,TXN017315,2314.23,duplicate_charge,2025-07-04T02:49:12,True
REF01437,TXN017316,8999.46,duplicate_charge,2025-07-23T19:30:17,True
REF01438,TXN017360,12677.05,not_as_described,2026-04-21T23:00:31,False
REF01439,TXN017370,12471.98,duplicate_charge,2025-02-19T09:02:18,True
REF01440,TXN017371,14541.89,duplicate_charge,2025-01-13T08:09:42,True
REF01441,TXN017384,10632.71,customer_changed_mind,2026-05-07T05:39:21,False
REF01442,TXN017389,2578.18,product_not_received,2025-09-25T19:42:52,True
REF01443,TXN017390,10893.15,customer_changed_mind,2025-09-28T04:56:56,False
REF01444,TXN017392,3481.52,not_as_described,2025-07-10T00:24:51,True
REF01445,TXN017393,10616.79,duplicate_charge,2025-02-20T06:49:08,True
REF01446,TXN017401,12593.97,customer_changed_mind,2026-05-16T18:22:40,True
REF01447,TXN017439,9832.03,duplicate_charge,2025-09-30T18:07:58,False
REF01448,TXN017448,3384.14,product_not_received,2026-06-09T02:48:54,True
REF01449,TXN017471,3584.5,product_not_received,2025-02-24T20:57:32,False
REF01450,TXN017540,14497.08,product_not_received,2025-11-01T18:05:10,False
REF01451,TXN017700,5991.91,product_not_received,2026-03-30T07:22:42,False
REF01452,TXN017725,12086.27,product_not_received,2025-09-22T10:20:55,False
REF01453,TXN017756,693.65,customer_changed_mind,2025-12-12T11:08:55,False
REF01454,TXN017758,770.36,duplicate_charge,2025-06-13T03:17:12,True
REF01455,TXN017761,3389.56,not_as_described,2025-07-30T13:42:26,False
REF01456,TXN017775,1318.3,customer_changed_mind,2025-03-16T02:33:45,False
REF01457,TXN017778,11059.21,duplicate_charge,2025-12-03T11:19:54,False
REF01458,TXN017780,2058.37,duplicate_charge,2025-05-28T01:31:51,True
REF01459,TXN017824,634.77,not_as_described,2026-05-14T04:46:25,True
REF01460,TXN017829,6028.15,product_not_received,2026-05-01T01:27:17,True
