transaction_id,customer_id,ring_id,timestamp,amount,hour_of_day,day_of_week,account_age_days,kyc_verified,customer_txn_number,customer_avg_amount_before,amount_zscore,customer_refund_count_before,customer_chargeback_count_before,coupon_used,coupon_usage_count_before,coupon_max_uses,coupon_over_limit,device_distinct_customers,ip_distinct_customers,num_payment_instruments,instrument_card,instrument_upi,instrument_wallet,merchant_risk_high,merchant_risk_low,merchant_risk_medium,label,split,anomaly_score,ml_risk_score,anomaly_score_clipped,graph_risk_score,combined_risk_score,decision
TXN020937,CUST01938,,2025-10-09 04:36:27,8714.85,4,3,0,0,7,7081.238333333334,0.3130587481617989,1,0,0,0,-1.0,0,2,2,1,False,True,False,False,True,False,False,train,0.1337,4.2570467e-05,0.1337,1.0,0.3268,STEP_UP_VERIFICATION
TXN011356,CUST01059,,2025-10-09 04:51:40,14855.29,4,3,29,1,9,3762.12625,3.823812200396461,2,0,0,0,-1.0,0,5,2,2,False,True,False,False,True,False,False,train,0.3553,6.0885697e-05,0.3553,1.0,0.3711,STEP_UP_VERIFICATION
TXN018451,CUST01715,,2025-10-09 04:54:36,13591.74,4,3,0,1,9,7345.85375,1.4225845890371276,0,0,0,0,-1.0,0,3,2,2,False,False,True,False,True,False,False,train,0.145,2.0963535e-05,0.145,1.0,0.329,STEP_UP_VERIFICATION
TXN000163,CUST00016,,2025-10-09 05:05:17,10777.02,5,3,0,1,9,8654.338749999999,0.4457125895204457,0,0,0,0,-1.0,0,3,2,1,False,True,False,True,False,False,False,train,0.0926,1.927128e-05,0.0926,1.0,0.3185,STEP_UP_VERIFICATION
TXN002063,CUST00191,,2025-10-09 05:26:47,665.28,5,3,252,1,3,7167.870000000001,-3.5878067403854907,0,0,1,32,100.0,0,5,6,2,False,True,False,False,False,True,False,train,0.4015,3.3368873e-05,0.4015,0.0,0.0803,ALLOW
TXN011619,CUST01083,,2025-10-09 05:33:54,11729.45,5,3,241,1,7,6811.331666666668,1.1409756547289098,1,0,0,0,-1.0,0,3,1,2,False,True,False,False,True,False,False,train,0.3042,4.3680186e-05,0.3042,1.0,0.3609,STEP_UP_VERIFICATION
TXN006706,CUST00634,,2025-10-09 05:47:52,2072.98,5,3,0,1,3,6183.825,-0.8511317338994685,0,0,0,0,-1.0,0,2,7,1,False,True,False,False,True,False,False,train,0.0805,3.840143e-05,0.0805,1.0,0.3161,STEP_UP_VERIFICATION
TXN009126,CUST00856,,2025-10-09 05:52:47,10136.13,5,3,0,1,10,7361.8822222222225,0.7021657142650345,1,0,0,0,-1.0,0,7,5,1,False,False,True,False,True,False,False,train,0.1526,5.3172753e-05,0.1526,1.0,0.3305,STEP_UP_VERIFICATION
TXN011489,CUST01073,,2025-10-09 05:53:35,10414.5,5,3,205,1,9,8460.935,0.5103295624724845,0,0,0,0,-1.0,0,6,3,1,False,False,True,False,True,False,False,train,0.1611,1.4300415e-05,0.1611,1.0,0.3322,STEP_UP_VERIFICATION
TXN008457,CUST00793,,2025-10-09 06:56:41,3894.98,6,3,26,1,9,7947.17125,-0.8399499518358933,1,0,0,0,-1.0,0,4,5,1,False,False,True,False,True,False,False,train,0.1315,4.2418098e-05,0.1315,1.0,0.3263,STEP_UP_VERIFICATION
TXN002389,CUST00224,,2025-10-09 07:19:29,4398.95,7,3,0,1,7,9832.718333333332,-1.5274075461757302,0,0,0,0,-1.0,0,4,6,1,True,False,False,False,True,False,False,train,0.0614,1.781409e-05,0.0614,0.0,0.0123,ALLOW
TXN001882,CUST00172,,2025-10-09 07:29:46,8970.75,7,3,99,0,8,6081.184285714286,0.4682677684029841,0,0,0,0,-1.0,0,3,1,1,True,False,False,False,True,False,False,train,0.1378,1.2453147e-05,0.1378,1.0,0.3276,STEP_UP_VERIFICATION
TXN005419,CUST00512,,2025-10-09 08:37:47,9412.13,8,3,0,1,5,9182.3275,0.04366593900474,0,0,0,0,-1.0,0,1,3,2,True,False,False,False,True,False,False,train,0.0567,1.6736483e-05,0.0567,1.0,0.3113,STEP_UP_VERIFICATION
TXN019155,CUST01782,,2025-10-09 08:40:39,554.64,8,3,0,1,9,9030.66125,-2.063528098861067,2,0,0,0,-1.0,0,5,4,1,False,False,True,False,True,False,False,train,0.2531,9.6526e-05,0.2531,1.0,0.3507,STEP_UP_VERIFICATION
TXN017234,CUST01593,,2025-10-09 09:37:15,2493.3,9,3,0,1,8,7763.29,-1.4506099117022493,0,0,0,0,-1.0,0,5,6,1,False,True,False,False,True,False,False,train,0.0639,3.0319e-05,0.0639,1.0,0.3128,STEP_UP_VERIFICATION
TXN013833,CUST01298,,2025-10-09 11:17:50,2427.46,11,3,0,1,5,5145.3175,-0.7697358945025118,0,0,0,0,-1.0,0,2,4,1,False,True,False,False,False,True,False,train,0.0582,1.9693089e-05,0.0582,0.0,0.0116,ALLOW
TXN007864,CUST00736,RING004,2025-10-09 12:37:24,12293.32,12,3,108,1,11,5155.37,3.1153939535434425,2,1,0,0,-1.0,0,13,14,1,False,False,True,False,True,False,True,train,0.5196,0.99998665,0.5196,1.0,0.9039,BLOCK
TXN005469,CUST00516,RING001,2025-10-09 12:53:09,7875.23,12,3,255,1,11,6727.225,0.282537575106032,4,0,1,41,50.0,0,11,12,1,False,True,False,False,True,False,True,train,0.6653,0.99999225,0.6653,1.0,0.9331,BLOCK
TXN017821,CUST01649,,2025-10-09 13:54:50,5005.94,13,3,92,1,4,6304.276666666666,-0.2429632013688621,1,0,0,0,-1.0,0,4,5,1,True,False,False,False,True,False,False,train,0.1015,2.1845744e-05,0.1015,0.0,0.0203,ALLOW
TXN012653,CUST01181,,2025-10-09 14:56:13,1849.83,14,3,0,1,5,10686.57,-5.240624960203171,0,0,0,0,-1.0,0,6,2,1,False,True,False,False,True,False,False,train,0.1007,2.873519e-05,0.1007,0.0,0.0202,ALLOW
TXN013961,CUST01310,,2025-10-09 15:51:34,8159.24,15,3,182,1,5,6423.5525,0.3631487865597927,0,0,0,0,-1.0,0,8,4,1,True,False,False,False,True,False,False,train,0.132,7.950971e-06,0.132,0.0,0.0264,ALLOW
TXN011397,CUST01063,,2025-10-09 17:14:37,4208.89,17,3,73,0,4,9135.386666666667,-6.545437559710056,0,0,1,39,200.0,0,3,3,2,False,True,False,False,True,False,False,train,0.3472,1.7969238e-05,0.3472,0.0,0.0694,ALLOW
TXN017462,CUST01617,,2025-10-09 18:15:03,2115.48,18,3,0,0,4,3082.5533333333333,-0.9491894194274548,0,0,1,41,100.0,0,2,2,1,False,False,True,False,True,False,False,train,0.3745,3.1672345e-05,0.3745,0.0,0.0749,ALLOW
TXN020570,CUST01906,,2025-10-09 18:37:11,13826.86,18,3,146,1,7,4925.376666666667,2.026582965906648,0,0,0,0,-1.0,0,4,7,1,False,False,True,False,False,True,False,train,0.1905,1.1680253e-05,0.1905,1.0,0.3381,STEP_UP_VERIFICATION
TXN003864,CUST00372,,2025-10-09 19:24:29,3718.1,19,3,246,1,6,8929.886,-1.152576509898803,0,0,0,0,-1.0,0,2,7,2,False,False,True,False,True,False,False,train,0.247,1.3318258e-05,0.247,1.0,0.3494,STEP_UP_VERIFICATION
TXN012190,CUST01135,,2025-10-09 19:42:26,9548.39,19,3,177,1,7,6042.990000000001,0.6677233383054033,1,0,0,0,-1.0,0,6,4,1,False,False,True,False,True,False,False,train,0.1987,2.8429718e-05,0.1987,1.0,0.3398,STEP_UP_VERIFICATION
TXN020131,CUST01867,,2025-10-09 21:03:50,7147.79,21,3,94,0,10,8655.242222222221,-0.3140539783460405,1,0,0,0,-1.0,0,3,2,1,True,False,False,False,False,True,False,train,0.2139,2.3557224e-05,0.2139,0.0,0.0428,ALLOW
TXN019934,CUST01848,,2025-10-09 22:55:44,5521.99,22,3,93,1,7,7703.59,-0.5010433187410636,1,0,0,0,-1.0,0,4,3,1,False,False,True,False,True,False,False,train,0.1434,3.006147e-05,0.1434,0.0,0.0287,ALLOW
TXN001021,CUST00095,,2025-10-09 23:28:05,5018.06,23,3,0,1,5,7874.33,-2.4721225225250434,0,0,0,0,-1.0,0,4,6,1,False,False,True,False,False,True,False,train,0.0819,1.306424e-05,0.0819,1.0,0.3164,STEP_UP_VERIFICATION
TXN007240,CUST00679,,2025-10-09 23:52:17,3466.23,23,3,0,1,5,9801.775,-1.966550844409316,1,0,1,38,500.0,0,4,4,2,True,False,False,False,True,False,False,train,0.381,4.6441215e-05,0.381,1.0,0.3762,STEP_UP_VERIFICATION
TXN015850,CUST01476,,2025-10-10 01:01:37,4577.07,1,4,260,1,10,7251.895555555555,-0.8484243123464952,0,0,0,0,-1.0,0,4,5,1,False,False,True,False,True,False,False,train,0.2672,2.8301607e-05,0.2672,1.0,0.3535,STEP_UP_VERIFICATION
TXN016950,CUST01568,,2025-10-10 01:38:29,4503.53,1,4,0,1,6,9680.838,-2.777248734999332,1,0,0,0,-1.0,0,3,4,1,True,False,False,False,False,True,False,train,0.1388,6.0363705e-05,0.1388,1.0,0.3278,STEP_UP_VERIFICATION
TXN004628,CUST00441,,2025-10-10 02:04:06,5525.7,2,4,0,1,11,6642.986,-0.1992906706032415,1,0,0,0,-1.0,0,4,3,2,False,True,False,False,True,False,False,train,0.1837,9.0750975e-05,0.1837,1.0,0.3368,STEP_UP_VERIFICATION
TXN013397,CUST01252,,2025-10-10 02:34:50,8711.5,2,4,0,1,4,5169.1866666666665,1.0414165617296536,0,0,0,0,-1.0,0,5,3,2,False,False,True,False,True,False,False,train,0.0547,4.3278655e-05,0.0547,0.0,0.011,ALLOW
TXN005237,CUST00494,,2025-10-10 02:47:18,6196.85,2,4,0,1,8,13105.098571428573,-7.555486211707064,1,0,0,0,-1.0,0,6,5,2,False,True,False,False,True,False,False,train,0.22,7.3914794e-05,0.22,0.0,0.044,ALLOW
TXN010983,CUST01025,,2025-10-10 03:02:07,8189.25,3,4,0,1,6,9088.002,-0.2192747461934324,0,0,0,0,-1.0,0,4,3,1,False,True,False,False,True,False,False,train,0.0454,3.3331406e-05,0.0454,1.0,0.3091,STEP_UP_VERIFICATION
TXN000971,CUST00089,,2025-10-10 03:24:25,4050.32,3,4,233,1,7,4885.433333333333,-0.2895555021568817,1,0,0,0,-1.0,0,4,3,2,False,False,True,False,False,True,False,train,0.2772,6.4285574e-05,0.2772,0.0,0.0555,ALLOW
TXN020765,CUST01924,RING005,2025-10-10 03:29:44,8205.6,3,4,0,1,13,7205.344166666667,0.2089566528500316,2,0,0,0,-1.0,0,20,24,1,False,False,True,False,False,True,True,train,0.5121,0.9999862,0.5121,1.0,0.9024,BLOCK
TXN003943,CUST00378,,2025-10-10 05:59:58,13811.17,5,4,182,1,7,12422.913333333332,0.7305772939765717,0,0,0,0,-1.0,0,8,10,1,False,True,False,False,True,False,False,train,0.3283,8.93582e-05,0.3283,1.0,0.3657,STEP_UP_VERIFICATION
TXN001050,CUST00097,,2025-10-10 06:48:39,10935.18,6,4,208,1,6,6560.467999999999,0.8477972870294249,0,0,0,0,-1.0,0,3,4,1,False,False,True,False,True,False,False,train,0.1313,1.2506108e-05,0.1313,1.0,0.3263,STEP_UP_VERIFICATION
TXN012794,CUST01195,,2025-10-10 07:20:14,2730.84,7,4,0,1,6,9959.152,-1.3202782063324907,0,0,0,0,-1.0,0,4,1,2,False,False,True,False,False,True,False,train,0.1246,2.7227568e-05,0.1246,1.0,0.3249,STEP_UP_VERIFICATION
TXN021585,CUST01997,,2025-10-10 07:45:35,12854.44,7,4,0,1,7,7578.023333333333,0.974097167066612,0,0,0,0,-1.0,0,5,2,1,False,True,False,False,True,False,False,train,0.0779,2.1247408e-05,0.0779,1.0,0.3156,STEP_UP_VERIFICATION
TXN003522,CUST00338,RING006,2025-10-10 08:19:11,12644.18,8,4,199,1,16,7905.704,1.0676513401045846,5,2,1,39,500.0,0,17,14,1,False,True,False,False,True,False,True,train,0.8272,0.99999166,0.8272,1.0,0.9654,BLOCK
TXN015870,CUST01478,,2025-10-10 08:20:46,13428.5,8,4,23,1,9,9463.4425,0.803568388904961,0,0,0,0,-1.0,0,4,8,2,False,False,True,True,False,False,False,train,0.1619,2.0329131e-05,0.1619,1.0,0.3324,STEP_UP_VERIFICATION
TXN021130,CUST01957,,2025-10-10 09:20:28,7019.27,9,4,0,1,8,7649.904285714286,-0.1388110376976574,1,0,0,0,-1.0,0,7,3,2,False,True,False,False,True,False,False,train,0.1039,6.317026e-05,0.1039,1.0,0.3208,STEP_UP_VERIFICATION
TXN011093,CUST01035,,2025-10-10 09:53:34,13426.71,9,4,0,1,6,8463.654,0.850439817901282,0,0,0,0,-1.0,0,9,4,2,False,True,False,False,True,False,False,train,0.0853,0.00026496642,0.0853,1.0,0.3172,STEP_UP_VERIFICATION
TXN005009,CUST00471,,2025-10-10 10:10:36,5548.39,10,4,225,1,6,7578.2,-0.3446346557658258,0,0,0,0,-1.0,0,4,6,1,False,True,False,False,True,False,False,train,0.1179,1.2287365e-05,0.1179,1.0,0.3236,STEP_UP_VERIFICATION
TXN014075,CUST01320,RING006,2025-10-10 11:03:19,1703.12,11,4,0,1,16,8309.405333333334,-1.449615615867576,2,0,0,0,-1.0,0,17,13,1,True,False,False,False,True,False,True,train,0.4649,0.9999896,0.4649,1.0,0.893,BLOCK
TXN016737,CUST01551,,2025-10-10 11:17:40,13950.15,11,4,36,1,2,7045.33,6904.82,0,0,0,0,-1.0,0,3,2,2,False,False,True,False,True,False,False,train,0.2683,3.5079276e-05,0.2683,0.0,0.0537,ALLOW
TXN007434,CUST00695,,2025-10-10 12:34:07,2643.13,12,4,0,1,6,10820.136,-3.794738268950983,1,0,0,0,-1.0,0,5,5,1,True,False,False,False,True,False,False,train,0.133,3.3520017e-05,0.133,1.0,0.3266,STEP_UP_VERIFICATION
TXN018420,CUST01712,,2025-10-10 13:01:07,2637.71,13,4,0,1,3,9946.67,-2.5327931994889674,0,0,0,0,-1.0,0,5,5,1,True,False,False,False,False,True,False,train,0.0462,1.5699683e-05,0.0462,0.0,0.0092,ALLOW
TXN006814,CUST00643,,2025-10-10 13:03:09,7186.89,13,4,0,1,1,7186.89,0.0,0,0,0,0,-1.0,0,5,9,2,False,True,False,False,True,False,False,train,0.0972,0.0012849212,0.0972,1.0,0.3201,STEP_UP_VERIFICATION
TXN018713,CUST01739,,2025-10-10 13:49:12,3471.29,13,4,0,1,7,6833.8533333333335,-0.9794008274025778,0,0,0,0,-1.0,0,4,3,1,True,False,False,False,True,False,False,train,0.0389,1.9426665e-05,0.0389,1.0,0.3078,STEP_UP_VERIFICATION
TXN006671,CUST00631,,2025-10-10 14:23:55,13477.97,14,4,0,1,6,8080.541999999999,1.726696373747615,0,0,1,39,100.0,0,6,2,2,True,False,False,False,True,False,False,train,0.2987,2.5770789e-05,0.2987,0.0,0.0598,ALLOW
TXN017132,CUST01583,,2025-10-10 15:31:56,9333.66,15,4,0,1,8,6945.071428571428,0.3952865540548929,0,0,0,0,-1.0,0,4,2,2,True,False,False,False,True,False,False,train,0.0531,1.9888163e-05,0.0531,1.0,0.3106,STEP_UP_VERIFICATION
TXN020660,CUST01914,,2025-10-10 16:13:47,12837.9,16,4,97,1,8,8509.617142857143,1.3892933497855386,1,0,0,0,-1.0,0,3,5,1,False,True,False,True,False,False,False,train,0.1768,2.8973016e-05,0.1768,0.0,0.0354,ALLOW
TXN005100,CUST00481,,2025-10-10 16:40:01,8476.47,16,4,126,1,8,5205.52,0.6057656397218301,1,0,1,25,50.0,0,3,3,1,True,False,False,False,True,False,False,train,0.3184,4.57212e-05,0.3184,1.0,0.3637,STEP_UP_VERIFICATION
TXN004661,CUST00444,,2025-10-10 16:46:14,906.24,16,4,153,1,5,8855.27,-7.02225028708803,0,0,0,0,-1.0,0,5,2,2,False,True,False,False,True,False,False,train,0.1818,2.2687427e-05,0.1818,0.0,0.0364,ALLOW
TXN004924,CUST00466,,2025-10-10 16:59:39,6017.2,16,4,0,0,8,9202.901428571427,-0.5443482148770776,0,0,0,0,-1.0,0,3,4,2,False,True,False,False,False,True,False,train,0.0521,1.8949871e-05,0.0521,0.0,0.0104,ALLOW
TXN008667,CUST00813,,2025-10-10 17:11:18,13965.92,17,4,183,1,3,2310.6,6.683661216050078,0,0,0,0,-1.0,0,4,2,2,False,False,True,False,True,False,False,train,0.2603,5.2995038e-06,0.2603,0.0,0.0521,ALLOW
TXN018937,CUST01761,,2025-10-10 17:21:47,3694.94,17,4,101,1,5,7948.625,-0.8144286529726725,0,0,0,0,-1.0,0,5,7,1,False,False,True,False,True,False,False,train,0.1033,1.0782983e-05,0.1033,1.0,0.3207,STEP_UP_VERIFICATION
TXN007199,CUST00676,,2025-10-10 18:02:42,636.12,18,4,197,1,5,8758.404999999999,-25.10977369104629,0,0,0,0,-1.0,0,2,4,1,True,False,False,False,True,False,False,train,0.2098,1.9304278e-05,0.2098,0.0,0.042,ALLOW
TXN007409,CUST00693,,2025-10-10 19:47:03,12526.54,19,4,0,0,9,9052.005,0.7505848454983689,1,0,0,0,-1.0,0,2,4,1,True,False,False,False,True,False,False,train,0.1564,3.338485e-05,0.1564,1.0,0.3313,STEP_UP_VERIFICATION
TXN004526,CUST00433,,2025-10-10 20:48:05,8485.57,20,4,0,0,6,10097.384,-0.3716225475566146,0,0,1,40,500.0,0,4,5,2,False,False,True,False,True,False,False,train,0.2991,2.3463192e-05,0.2991,1.0,0.3598,STEP_UP_VERIFICATION
TXN005525,CUST00521,,2025-10-10 20:58:31,7553.11,20,4,0,1,6,5224.35,0.6798859982496035,0,0,0,0,-1.0,0,5,2,2,False,True,False,False,True,False,False,train,0.0715,1.7039221e-05,0.0715,1.0,0.3143,STEP_UP_VERIFICATION
TXN013749,CUST01290,,2025-10-10 21:17:12,7309.07,21,4,0,1,9,8220.1525,-0.1824785615997324,0,0,0,0,-1.0,0,5,1,2,True,False,False,False,False,True,False,train,0.1366,1.8103989e-05,0.1366,1.0,0.3273,STEP_UP_VERIFICATION
TXN006862,CUST00647,,2025-10-10 23:12:24,10605.02,23,4,195,1,3,9325.69,0.2035916653257892,0,0,0,0,-1.0,0,4,5,1,True,False,False,False,True,False,False,train,0.1974,7.1510535e-06,0.1974,0.0,0.0395,ALLOW
TXN015710,CUST01466,RING006,2025-10-10 23:26:01,12207.31,23,4,0,1,11,8331.714,0.8600823449790925,3,0,0,0,-1.0,0,14,13,1,False,False,True,False,False,True,True,train,0.4282,0.99999225,0.4282,1.0,0.8856,BLOCK
TXN005529,CUST00522,,2025-10-11 00:01:29,614.32,0,5,0,1,7,5522.12,-1.0040299257285612,1,0,0,0,-1.0,0,9,3,1,True,False,False,False,True,False,False,train,0.2688,0.002144565,0.2688,0.0,0.0548,ALLOW
TXN014385,CUST01347,,2025-10-11 00:49:02,5911.08,0,5,37,1,6,5473.273999999999,0.0996867552581183,0,0,0,0,-1.0,0,5,4,2,False,True,False,False,False,True,False,train,0.1199,3.763365e-05,0.1199,1.0,0.324,STEP_UP_VERIFICATION
TXN005851,CUST00552,,2025-10-11 01:20:24,8071.72,1,5,72,1,4,8778.59,-0.2373980991036242,0,0,0,0,-1.0,0,8,1,1,False,False,True,False,True,False,False,train,0.1757,2.3288176e-05,0.1757,1.0,0.3352,STEP_UP_VERIFICATION
TXN016145,CUST01504,,2025-10-11 01:30:04,11121.33,1,5,0,1,7,9844.123333333331,0.3314018769759511,0,0,1,38,50.0,0,2,3,1,False,False,True,False,True,False,False,train,0.3259,6.6148525e-05,0.3259,0.0,0.0652,ALLOW
TXN009480,CUST00888,,2025-10-11 01:40:04,4930.68,1,5,39,1,12,8112.970909090908,-0.874331723542172,0,0,0,0,-1.0,0,4,4,1,False,True,False,False,True,False,False,train,0.188,3.3200293e-05,0.188,1.0,0.3376,STEP_UP_VERIFICATION
TXN007105,CUST00667,,2025-10-11 01:52:49,12686.15,1,5,33,1,8,9138.368571428571,0.7702342645084909,0,0,0,0,-1.0,0,3,5,1,False,False,True,False,False,True,False,train,0.1325,3.186591e-05,0.1325,0.0,0.0265,ALLOW
TXN016564,CUST01538,,2025-10-11 02:20:11,14587.2,2,5,0,0,9,8636.97375,1.2618987628700995,0,0,0,0,-1.0,0,6,4,1,False,False,True,False,True,False,False,train,0.1535,3.903014e-05,0.1535,1.0,0.3307,STEP_UP_VERIFICATION
TXN000126,CUST00012,,2025-10-11 02:35:52,8787.09,2,5,138,1,8,10953.06,-0.5194674258944211,0,0,0,0,-1.0,0,2,1,1,False,True,False,False,True,False,False,train,0.2759,2.3379655e-05,0.2759,1.0,0.3552,STEP_UP_VERIFICATION
TXN004200,CUST00402,,2025-10-11 02:50:39,14321.07,2,5,0,1,9,4530.105,3.1369413494970777,1,0,0,0,-1.0,0,5,5,2,True,False,False,False,False,True,False,train,0.2517,9.170267e-05,0.2517,1.0,0.3504,STEP_UP_VERIFICATION
TXN008208,CUST00768,,2025-10-11 04:29:03,11538.61,4,5,272,1,9,6563.94875,1.1328669424343083,1,0,0,0,-1.0,0,5,6,2,True,False,False,False,False,True,False,train,0.3144,3.5283632e-05,0.3144,1.0,0.3629,STEP_UP_VERIFICATION
TXN002100,CUST00195,,2025-10-11 04:36:11,11666.26,4,5,155,1,8,8721.824285714287,0.6471141160363308,0,0,0,0,-1.0,0,3,3,1,False,True,False,False,True,False,False,train,0.1481,1.2036215e-05,0.1481,1.0,0.3296,STEP_UP_VERIFICATION
TXN015843,CUST01476,,2025-10-11 05:07:17,13301.01,5,5,261,1,11,6984.412999999999,2.043940300844324,0,1,1,41,500.0,0,1,1,1,False,False,True,False,True,False,False,train,0.6759,3.0228579e-05,0.6759,1.0,0.4352,STEP_UP_VERIFICATION
TXN019926,CUST01847,,2025-10-11 05:11:48,9933.28,5,5,0,1,9,8003.19125,0.6904965492304777,0,0,0,0,-1.0,0,5,4,1,False,False,True,False,True,False,False,train,0.076,2.5654388e-05,0.076,0.0,0.0152,ALLOW
TXN002804,CUST00265,,2025-10-11 05:54:13,2082.99,5,5,150,1,4,5708.47,-2.252967526231716,0,0,1,46,100.0,0,4,6,1,False,False,True,False,True,False,False,train,0.4099,3.1023206e-05,0.4099,1.0,0.382,STEP_UP_VERIFICATION
TXN001325,CUST00122,,2025-10-11 06:27:20,9683.89,6,5,90,1,8,7987.374285714286,0.3481418050427297,0,0,0,0,-1.0,0,6,3,1,True,False,False,False,True,False,False,train,0.1056,1.3769827e-05,0.1056,1.0,0.3211,STEP_UP_VERIFICATION
TXN006190,CUST00584,,2025-10-11 06:32:09,12191.99,6,5,4,1,6,8521.756,0.6085092696811898,0,0,0,0,-1.0,0,4,5,2,True,False,False,False,True,False,False,train,0.0569,2.0978296e-05,0.0569,0.0,0.0114,ALLOW
TXN006435,CUST00609,,2025-10-11 08:43:30,11143.22,8,5,0,1,4,9814.793333333331,0.2665785678919849,0,0,0,0,-1.0,0,7,2,1,False,False,True,False,False,True,False,train,0.0616,1.632601e-05,0.0616,1.0,0.3123,STEP_UP_VERIFICATION
TXN009511,CUST00890,,2025-10-11 08:44:41,7286.73,8,5,0,1,4,5920.68,0.4106726741704337,0,0,0,0,-1.0,0,3,3,1,True,False,False,False,True,False,False,train,0.0247,1.8193365e-05,0.0247,0.0,0.0049,ALLOW
TXN017641,CUST01634,,2025-10-11 08:52:14,4789.04,8,5,0,1,6,8613.619999999999,-0.8390740891087162,0,0,0,0,-1.0,0,4,3,1,False,True,False,False,True,False,False,train,0.037,2.3258925e-05,0.037,1.0,0.3074,STEP_UP_VERIFICATION
TXN007512,CUST00703,,2025-10-11 09:05:43,1497.28,9,5,13,1,4,9627.4,-6.29742581507694,0,0,0,0,-1.0,0,5,4,2,True,False,False,False,True,False,False,train,0.083,3.8211943e-05,0.083,1.0,0.3166,STEP_UP_VERIFICATION
TXN005747,CUST00543,,2025-10-11 09:33:33,6766.94,9,5,0,1,5,7132.87,-0.1363696547237866,0,0,0,0,-1.0,0,1,5,2,False,True,False,False,True,False,False,train,0.0506,2.1936308e-05,0.0506,1.0,0.3101,STEP_UP_VERIFICATION
TXN007514,CUST00703,,2025-10-11 10:09:11,2617.2,10,5,13,1,5,7594.87,-1.1852981986185636,0,0,0,0,-1.0,0,7,6,2,False,False,True,False,True,False,False,train,0.0645,3.1926014e-05,0.0645,1.0,0.3129,STEP_UP_VERIFICATION
TXN020128,CUST01867,,2025-10-11 10:21:45,13859.72,10,5,95,0,11,8504.497,1.1768426452446767,1,0,0,0,-1.0,0,4,5,1,True,False,False,False,False,True,False,train,0.2283,3.1451273e-05,0.2283,0.0,0.0457,ALLOW
TXN011499,CUST01074,,2025-10-11 10:40:56,9554.43,10,5,0,1,6,5999.030000000001,1.147821246143178,0,0,1,39,50.0,0,3,4,1,False,False,True,False,True,False,False,train,0.2793,3.70873e-05,0.2793,1.0,0.3559,STEP_UP_VERIFICATION
TXN008932,CUST00838,,2025-10-11 11:42:40,3520.05,11,5,278,1,9,9975.4025,-1.4673300315775963,1,0,0,0,-1.0,0,6,5,1,False,False,True,False,True,False,False,train,0.3385,3.0049432e-05,0.3385,1.0,0.3677,STEP_UP_VERIFICATION
TXN009896,CUST00924,,2025-10-11 12:14:36,11559.84,12,5,72,0,8,7723.387142857143,1.151910057316925,0,0,0,0,-1.0,0,6,2,1,False,True,False,False,True,False,False,train,0.1242,1.2915215e-05,0.1242,0.0,0.0248,ALLOW
TXN018632,CUST01734,,2025-10-11 12:22:51,517.15,12,5,223,1,9,7162.065,-2.5291245723012907,0,0,0,0,-1.0,0,5,6,1,False,False,True,False,True,False,False,train,0.2386,3.2361935e-05,0.2386,1.0,0.3477,STEP_UP_VERIFICATION
TXN016849,CUST01559,,2025-10-11 13:14:10,10297.79,13,5,110,1,6,6601.654,0.7938748584594864,0,0,1,33,100.0,0,4,4,1,False,True,False,False,False,True,False,train,0.2682,2.0252253e-05,0.2682,0.0,0.0537,ALLOW
TXN018737,CUST01740,RING005,2025-10-11 13:14:32,12161.47,13,5,245,0,12,6814.16090909091,1.2940929390582196,7,2,0,0,-1.0,0,22,22,2,False,False,True,False,True,False,True,train,0.8611,0.9999907,0.8611,1.0,0.9722,BLOCK
TXN005904,CUST00558,,2025-10-11 14:08:09,12622.91,14,5,177,1,2,7799.98,4822.93,0,0,1,36,100.0,0,4,4,1,False,False,True,False,True,False,False,train,0.4421,3.4321867e-05,0.4421,0.0,0.0884,ALLOW
TXN005702,CUST00538,,2025-10-11 14:17:51,13144.79,14,5,128,1,11,7929.128,1.2640484305376496,1,0,0,0,-1.0,0,2,6,1,False,False,True,False,True,False,False,train,0.249,3.143556e-05,0.249,1.0,0.3498,STEP_UP_VERIFICATION
TXN005308,CUST00501,,2025-10-11 14:58:09,1932.4,14,5,0,1,4,3866.776666666666,-0.8225951938374693,0,0,0,0,-1.0,0,3,4,1,True,False,False,False,True,False,False,train,0.0866,3.588501e-05,0.0866,1.0,0.3173,STEP_UP_VERIFICATION
TXN012985,CUST01211,,2025-10-11 15:01:23,1620.21,15,5,0,1,8,7171.2300000000005,-1.0808278208179063,2,0,0,0,-1.0,0,4,5,2,False,True,False,False,True,False,False,train,0.1963,0.00011289896,0.1963,1.0,0.3393,STEP_UP_VERIFICATION
TXN002573,CUST00241,,2025-10-11 17:19:15,5550.52,17,5,119,1,9,8055.887500000001,-0.5968928092535793,0,0,0,0,-1.0,0,5,4,2,True,False,False,False,True,False,False,train,0.1207,1.4125243e-05,0.1207,0.0,0.0241,ALLOW
TXN004227,CUST00404,RING003,2025-10-11 17:38:59,13570.46,17,5,97,1,13,6955.211666666666,1.344866505255173,3,1,0,0,-1.0,0,23,17,1,True,False,False,False,True,False,True,train,0.6427,0.9999838,0.6427,1.0,0.9285,BLOCK
