transaction_id,customer_id,ring_id,timestamp,amount,hour_of_day,day_of_week,account_age_days,kyc_verified,customer_txn_number,customer_avg_amount_before,amount_zscore,customer_refund_count_before,customer_chargeback_count_before,coupon_used,coupon_usage_count_before,coupon_max_uses,coupon_over_limit,device_distinct_customers,ip_distinct_customers,num_payment_instruments,instrument_card,instrument_upi,instrument_wallet,merchant_risk_high,merchant_risk_low,merchant_risk_medium,label,split
TXN018628,CUST01734,,2026-05-12 15:06:49,5578.0,15,1,436,1,13,7313.825833333333,-0.48880262075611935,0,0,0,0,-1.0,0,3,3,1,False,False,True,False,True,False,False,test
TXN020997,CUST01944,,2026-05-12 15:56:53,11164.41,15,1,364,1,13,7358.202499999999,0.8462903038669818,0,0,0,0,-1.0,0,5,4,2,False,True,False,False,True,False,False,test
TXN010497,CUST00977,,2026-05-12 16:05:28,7585.32,16,1,256,1,12,7332.011818181819,0.046311112472051094,1,0,1,63,50.0,1,5,6,1,True,False,False,False,True,False,False,test
TXN006977,CUST00655,RING005,2026-05-12 16:19:10,11308.82,16,1,73,1,24,8250.153043478262,0.7024125404412169,6,2,0,0,-1.0,0,26,24,2,True,False,False,False,True,False,True,test
TXN018898,CUST01757,,2026-05-12 18:20:29,1762.91,18,1,51,1,13,7873.954166666666,-1.193624867605472,0,0,1,62,100.0,0,5,4,1,False,True,False,False,False,True,False,test
TXN021241,CUST01968,,2026-05-12 18:34:53,10477.86,18,1,449,1,11,6892.092999999999,0.9087054391897608,0,0,0,0,-1.0,0,4,3,1,True,False,False,False,True,False,False,test
TXN018406,CUST01711,,2026-05-12 18:38:30,2658.51,18,1,335,1,13,6972.221666666667,-1.1102328513195419,0,0,0,0,-1.0,0,2,5,1,True,False,False,False,True,False,False,test
TXN000283,CUST00026,,2026-05-12 18:58:54,1672.11,18,1,372,1,6,5602.956,-0.8470606342776524,0,0,0,0,-1.0,0,3,2,1,True,False,False,False,True,False,False,test
TXN008937,CUST00839,,2026-05-12 19:11:00,8189.17,19,1,495,1,14,8673.033846153847,-0.12574982939118912,0,0,0,0,-1.0,0,3,5,1,False,True,False,False,True,False,False,test
TXN017635,CUST01633,,2026-05-12 20:47:44,8679.77,20,1,197,1,11,9914.676000000001,-0.29615934941365296,1,1,0,0,-1.0,0,2,4,1,False,False,True,False,True,False,False,test
TXN001232,CUST00113,RING003,2026-05-12 20:49:03,13924.33,20,1,349,1,25,7789.120833333333,1.3658084934763006,5,0,1,53,500.0,0,21,17,1,True,False,False,False,True,False,True,test
TXN021025,CUST01947,,2026-05-12 21:07:37,9785.1,21,1,128,0,13,8454.768333333333,0.29030568976868,1,0,0,0,-1.0,0,4,5,2,False,True,False,False,False,True,False,test
TXN010965,CUST01023,,2026-05-12 21:07:50,14977.1,21,1,380,1,7,5491.041666666667,2.70398221516025,1,0,0,0,-1.0,0,4,5,2,False,False,True,False,True,False,False,test
TXN019909,CUST01846,,2026-05-12 21:18:35,10638.45,21,1,0,1,11,7043.87,1.0537573488390857,0,0,0,0,-1.0,0,5,2,2,False,False,True,False,True,False,False,test
TXN012822,CUST01196,RING001,2026-05-12 21:40:34,1044.3,21,1,329,1,24,6523.546521739131,-1.309381038115888,7,1,1,74,50.0,1,10,9,2,False,False,True,False,True,False,True,test
TXN009764,CUST00915,,2026-05-12 21:52:29,1742.66,21,1,135,1,8,6632.835714285715,-1.2443178241678452,1,0,0,0,-1.0,0,6,6,2,False,False,True,False,False,True,False,test
TXN003756,CUST00361,,2026-05-12 21:53:41,13439.85,21,1,191,1,15,6261.800714285715,1.7609688989848653,0,0,0,0,-1.0,0,3,5,1,False,True,False,False,False,True,False,test
TXN007593,CUST00711,,2026-05-12 22:00:05,14590.37,22,1,43,1,6,5587.512,2.1623282513468016,0,0,0,0,-1.0,0,2,4,1,True,False,False,False,False,True,False,test
TXN013435,CUST01256,,2026-05-12 22:35:48,1896.25,22,1,291,1,9,6465.0675,-1.2532430789749145,0,0,0,0,-1.0,0,7,5,1,False,False,True,False,True,False,False,test
TXN003065,CUST00289,,2026-05-12 23:55:22,2920.26,23,1,237,1,10,6302.18,-0.7360576816570239,0,0,0,0,-1.0,0,3,6,1,False,True,False,False,False,True,False,test
TXN016807,CUST01556,RING005,2026-05-13 00:21:03,5165.71,0,2,38,1,23,8981.27590909091,-0.9868059080383496,6,0,0,0,-1.0,0,26,22,1,False,True,False,False,True,False,True,test
TXN003681,CUST00352,,2026-05-13 01:15:36,1438.05,1,2,372,1,12,8969.078181818182,-2.2396310934234216,2,0,0,0,-1.0,0,2,4,2,False,False,True,False,True,False,False,test
TXN020983,CUST01943,,2026-05-13 01:23:15,12088.47,1,2,399,1,11,6838.072,1.2959980264841262,0,0,1,84,50.0,1,6,2,1,False,False,True,False,True,False,False,test
TXN014191,CUST01329,RING004,2026-05-13 01:53:42,2827.82,1,2,0,1,25,9476.826666666666,-1.935231102451407,9,1,0,0,-1.0,0,14,14,1,False,True,False,False,True,False,True,test
TXN021294,CUST01972,,2026-05-13 02:04:02,12835.42,2,2,485,0,7,5788.915,1.9436550157184556,0,0,1,70,100.0,0,7,4,1,False,False,True,False,True,False,False,test
TXN002217,CUST00207,,2026-05-13 02:23:39,11646.95,2,2,16,1,7,9836.833333333334,0.46972447175791965,2,0,0,0,-1.0,0,7,5,1,False,False,True,False,False,True,False,test
TXN001496,CUST00139,,2026-05-13 02:35:50,5123.03,2,2,86,1,10,6419.152222222223,-0.2288711409004961,0,0,0,0,-1.0,0,5,4,1,False,True,False,False,True,False,False,test
TXN014430,CUST01352,,2026-05-13 03:41:17,1915.19,3,2,0,1,11,8804.994999999999,-1.4297491189985227,0,0,0,0,-1.0,0,7,2,2,True,False,False,False,True,False,False,test
TXN006339,CUST00599,,2026-05-13 03:58:13,2292.62,3,2,441,1,14,8258.04,-1.355487424274602,1,0,1,75,500.0,0,4,2,2,False,True,False,False,True,False,False,test
TXN005712,CUST00539,,2026-05-13 04:01:58,11447.3,4,2,267,1,7,6235.206666666666,1.631593366999777,0,0,0,0,-1.0,0,5,5,1,True,False,False,False,True,False,False,test
TXN010394,CUST00967,,2026-05-13 05:32:09,11426.8,5,2,141,1,14,8223.783076923077,0.5679298519859898,1,0,0,0,-1.0,0,3,4,1,True,False,False,False,True,False,False,test
TXN018719,CUST01740,RING005,2026-05-13 05:58:10,2880.62,5,2,459,0,20,7821.5357894736835,-1.1745015977418105,11,2,0,0,-1.0,0,22,24,2,True,False,False,True,False,False,True,test
TXN008019,CUST00750,,2026-05-13 06:25:15,3479.31,6,2,175,1,5,8639.105,-0.9703967493668852,0,0,0,0,-1.0,0,6,1,1,False,False,True,False,True,False,False,test
TXN010287,CUST00958,,2026-05-13 06:35:45,6816.25,6,2,341,1,7,8820.308333333332,-0.6577815852541155,0,0,0,0,-1.0,0,5,4,1,False,True,False,False,True,False,False,test
TXN013994,CUST01313,,2026-05-13 09:01:22,2109.19,9,2,345,1,11,6808.4839999999995,-1.2012132054058602,0,0,0,0,-1.0,0,6,3,1,True,False,False,False,True,False,False,test
TXN007572,CUST00710,RING004,2026-05-13 09:03:18,8729.0,9,2,166,1,24,8362.005652173913,0.08525163088334112,6,0,0,0,-1.0,0,13,14,1,False,False,True,False,False,True,True,test
TXN009879,CUST00923,,2026-05-13 10:03:03,13179.06,10,2,495,0,9,7320.29125,1.4443740223964712,0,0,0,0,-1.0,0,3,3,2,True,False,False,False,True,False,False,test
TXN011439,CUST01068,,2026-05-13 10:05:01,12402.74,10,2,325,1,8,4010.37,1.7188765560425088,0,0,0,0,-1.0,0,5,2,1,True,False,False,False,True,False,False,test
TXN005480,CUST00517,,2026-05-13 11:30:10,9498.14,11,2,427,1,7,7722.546666666666,0.39189678620302937,1,0,0,0,-1.0,0,2,5,1,True,False,False,False,True,False,False,test
TXN016128,CUST01502,,2026-05-13 11:32:17,2822.96,11,2,467,1,10,8148.776666666668,-1.2177962264403348,0,0,0,0,-1.0,0,5,6,2,False,False,True,False,True,False,False,test
TXN009369,CUST00878,,2026-05-13 12:32:09,1983.98,12,2,147,1,11,7722.447999999999,-1.0689851017311676,1,0,0,0,-1.0,0,4,2,2,True,False,False,False,False,True,False,test
TXN007271,CUST00682,,2026-05-13 13:29:40,5997.9,13,2,6,1,10,9477.062222222223,-0.7234791985583753,3,0,0,0,-1.0,0,1,5,1,True,False,False,False,True,False,False,test
TXN014728,CUST01380,RING005,2026-05-13 15:26:31,4400.4,15,2,179,1,23,6570.936363636364,-0.5733516828615934,3,2,1,61,200.0,0,26,22,1,False,True,False,False,False,True,True,test
TXN007041,CUST00661,,2026-05-13 15:38:16,1328.55,15,2,11,1,12,6584.580909090909,-1.4067409330880833,0,0,1,76,500.0,0,7,1,1,False,False,True,False,False,True,False,test
TXN019136,CUST01780,,2026-05-13 18:44:20,1532.64,18,2,227,1,10,6537.280000000001,-1.042599595330847,0,0,0,0,-1.0,0,7,4,1,False,True,False,False,False,True,False,test
TXN002747,CUST00258,,2026-05-13 20:00:49,3639.49,20,2,150,1,13,6137.052500000001,-0.7086999426890156,1,0,0,0,-1.0,0,2,5,2,False,True,False,False,True,False,False,test
TXN014925,CUST01395,,2026-05-13 20:54:20,402.12,20,2,159,1,7,6497.59,-2.311215159643681,2,0,0,0,-1.0,0,5,5,1,False,False,True,False,True,False,False,test
TXN020321,CUST01885,,2026-05-13 21:11:39,14427.38,21,2,4,0,12,7114.055454545454,1.5574563540331445,0,0,0,0,-1.0,0,3,6,1,False,True,False,False,True,False,False,test
TXN020752,CUST01923,,2026-05-13 21:12:51,8263.17,21,2,51,1,9,8441.1,-0.03160684928938069,1,0,0,0,-1.0,0,7,4,1,False,True,False,False,False,True,False,test
TXN020056,CUST01859,,2026-05-13 21:54:06,14719.97,21,2,259,1,7,8360.873333333333,1.7934657269066476,0,0,0,0,-1.0,0,7,5,1,False,False,True,False,True,False,False,test
TXN017483,CUST01619,,2026-05-13 22:36:08,293.13,22,2,364,1,13,6785.446666666667,-1.9303096234588801,1,0,0,0,-1.0,0,1,4,1,False,True,False,True,False,False,False,test
TXN021458,CUST01985,,2026-05-13 22:43:58,10169.69,22,2,120,1,9,5739.51125,1.5511137868724774,0,0,0,0,-1.0,0,3,5,1,False,True,False,True,False,False,False,test
TXN020922,CUST01936,,2026-05-13 22:57:18,13763.05,22,2,414,0,15,8112.850714285714,1.492482233183396,1,0,0,0,-1.0,0,3,1,1,True,False,False,False,True,False,False,test
TXN018274,CUST01698,,2026-05-14 00:02:27,1694.11,0,3,17,0,9,5278.428749999999,-0.8580277042000575,0,0,0,0,-1.0,0,4,3,1,False,False,True,False,False,True,False,test
TXN004139,CUST00397,,2026-05-14 03:00:25,14558.74,3,3,194,1,9,8630.61375,1.250368121928607,0,0,0,0,-1.0,0,7,3,1,False,True,False,False,True,False,False,test
TXN001537,CUST00143,,2026-05-14 03:05:01,5119.56,3,3,407,1,15,7792.05,-0.6630382687550918,1,0,0,0,-1.0,0,9,5,2,False,True,False,False,True,False,False,test
TXN007862,CUST00736,RING004,2026-05-14 03:11:29,4124.28,3,3,325,1,21,6911.077499999999,-0.7502282727619852,4,2,0,0,-1.0,0,13,14,1,False,False,True,False,True,False,True,test
TXN018354,CUST01707,,2026-05-14 03:16:20,11481.08,3,3,86,1,12,8034.619090909091,0.8343840315971291,0,0,0,0,-1.0,0,3,5,1,False,True,False,False,True,False,False,test
TXN005587,CUST00527,,2026-05-14 03:55:50,7987.89,3,3,0,1,6,7351.9580000000005,0.1429457682169756,0,0,0,0,-1.0,0,3,6,1,True,False,False,False,True,False,False,test
TXN015001,CUST01402,,2026-05-14 04:12:27,178.85,4,3,441,1,11,7846.602000000001,-1.8340605022106709,0,0,0,0,-1.0,0,6,4,2,True,False,False,False,True,False,False,test
TXN018732,CUST01740,RING005,2026-05-14 04:44:25,8431.42,4,3,460,0,21,7574.49,0.20205600328089315,11,2,1,65,200.0,0,22,22,2,False,False,True,False,True,False,True,test
TXN013941,CUST01307,,2026-05-14 04:55:50,6232.38,4,3,423,1,11,8310.825,-0.506789142696249,0,0,0,0,-1.0,0,4,1,1,False,True,False,False,True,False,False,test
TXN015077,CUST01407,RING004,2026-05-14 06:31:49,1613.12,6,3,326,1,22,7705.811428571429,-1.3895522420277717,7,3,1,49,50.0,0,13,14,2,False,True,False,False,False,True,True,test
TXN005669,CUST00535,,2026-05-14 06:40:37,7784.6,6,3,18,1,13,8125.873333333333,-0.07688734450684385,0,0,0,0,-1.0,0,1,7,1,True,False,False,False,True,False,False,test
TXN016514,CUST01533,,2026-05-14 06:51:03,2801.59,6,3,0,1,12,9713.27909090909,-1.8887854055515079,0,0,0,0,-1.0,0,3,2,2,False,True,False,True,False,False,False,test
TXN014502,CUST01359,,2026-05-14 07:50:16,5168.0,7,3,5,1,12,8608.644545454545,-0.794315691510076,0,0,0,0,-1.0,0,2,4,1,False,True,False,False,True,False,False,test
TXN014239,CUST01334,,2026-05-14 08:33:35,160.44,8,3,22,1,10,8046.276666666666,-1.4645722112850634,1,0,0,0,-1.0,0,5,6,2,True,False,False,False,True,False,False,test
TXN010611,CUST00988,,2026-05-14 09:07:29,14301.45,9,3,13,1,8,6505.472857142857,1.6998893353021989,0,0,0,0,-1.0,0,2,8,1,False,False,True,False,True,False,False,test
TXN018063,CUST01676,,2026-05-14 09:21:06,8041.48,9,3,236,1,12,9264.185454545455,-0.2663331769811692,0,1,0,0,-1.0,0,3,3,2,False,False,True,False,False,True,False,test
TXN019098,CUST01777,,2026-05-14 09:47:58,2513.08,9,3,113,1,8,8701.837142857143,-1.724197672175425,0,0,0,0,-1.0,0,4,2,1,True,False,False,False,True,False,False,test
TXN019702,CUST01831,,2026-05-14 11:03:57,1851.1,11,3,95,1,7,4857.349999999999,-1.1778469951275878,0,0,0,0,-1.0,0,1,3,1,False,True,False,False,False,True,False,test
TXN000367,CUST00035,,2026-05-14 11:50:57,8175.53,11,3,134,1,6,6821.2119999999995,0.2627930142152075,0,0,1,73,500.0,0,5,3,2,False,True,False,False,True,False,False,test
TXN020973,CUST01942,,2026-05-14 13:52:17,3399.72,13,3,418,1,6,9409.173999999999,-1.2510648568518246,0,0,0,0,-1.0,0,5,3,1,False,True,False,False,False,True,False,test
TXN018181,CUST01688,,2026-05-14 15:38:14,6850.08,15,3,170,1,12,8446.411818181818,-0.4477458391263366,0,0,0,0,-1.0,0,3,3,1,True,False,False,False,True,False,False,test
TXN002909,CUST00277,,2026-05-14 15:52:45,4712.95,15,3,60,1,9,5225.035,-0.13911916249868228,0,0,0,0,-1.0,0,4,3,1,False,True,False,False,True,False,False,test
TXN002927,CUST00278,RING007,2026-05-14 16:31:47,8803.45,16,3,451,1,23,7013.365,0.4323774194733939,7,1,0,0,-1.0,0,17,17,1,True,False,False,False,True,False,True,test
TXN021564,CUST01995,,2026-05-14 16:42:35,7531.16,16,3,445,1,10,9648.554444444444,-0.44363019672034537,0,0,1,62,200.0,0,5,5,2,False,True,False,False,False,True,False,test
TXN016198,CUST01509,,2026-05-14 17:09:19,11238.13,17,3,131,1,11,6955.57,1.129312458381702,1,0,0,0,-1.0,0,4,5,2,False,True,False,False,True,False,False,test
TXN001286,CUST00119,,2026-05-14 17:33:29,12988.8,17,3,27,1,11,7954.8240000000005,1.2535992523244173,1,0,0,0,-1.0,0,3,1,2,False,False,True,True,False,False,False,test
TXN012000,CUST01117,,2026-05-14 18:01:09,8772.59,18,3,96,1,8,4814.7814285714285,0.7673396891711566,0,0,0,0,-1.0,0,5,5,1,False,True,False,False,False,True,False,test
TXN014822,CUST01387,,2026-05-14 18:11:30,11330.81,18,3,88,1,8,5502.157142857142,1.416727047054066,0,0,0,0,-1.0,0,4,7,1,True,False,False,False,True,False,False,test
TXN014246,CUST01335,,2026-05-14 18:53:26,14060.09,18,3,348,1,5,6046.6075,1.3682942349303981,1,0,0,0,-1.0,0,4,6,1,False,True,False,False,False,True,False,test
TXN006232,CUST00589,,2026-05-14 21:19:49,2991.59,21,3,0,1,10,8718.025555555556,-1.0105557652036192,0,0,0,0,-1.0,0,3,5,1,False,True,False,False,True,False,False,test
TXN008889,CUST00835,,2026-05-15 00:12:52,7804.42,0,4,193,1,8,6490.2185714285715,0.3239702558963676,1,0,0,0,-1.0,0,5,4,2,False,False,True,False,True,False,False,test
TXN002969,CUST00282,,2026-05-15 00:32:34,418.06,0,4,56,1,5,7577.47,-1.5291271759942402,0,0,0,0,-1.0,0,2,2,2,False,False,True,False,False,True,False,test
TXN006664,CUST00630,,2026-05-15 01:13:22,1720.7,1,4,0,1,5,8760.46,-1.341371851570688,1,0,0,0,-1.0,0,5,5,1,True,False,False,False,True,False,False,test
TXN010416,CUST00970,,2026-05-15 01:18:53,1152.78,1,4,10,1,11,4803.278,-1.4273597651389236,0,0,0,0,-1.0,0,1,3,1,False,True,False,False,True,False,False,test
TXN021389,CUST01978,RING005,2026-05-15 01:32:51,6500.52,1,4,477,1,24,7939.948695652174,-0.3415175893310237,8,0,1,60,100.0,0,20,24,2,True,False,False,True,False,False,True,test
TXN000172,CUST00017,,2026-05-15 01:33:06,5157.09,1,4,279,1,8,7661.3099999999995,-0.6376647266635113,1,0,0,0,-1.0,0,7,2,1,False,False,True,False,True,False,False,test
TXN008752,CUST00822,,2026-05-15 01:59:05,10413.7,1,4,123,1,8,8803.541428571429,0.38899904231930854,0,1,0,0,-1.0,0,4,6,1,True,False,False,True,False,False,False,test
TXN017717,CUST01639,,2026-05-15 02:31:19,14387.64,2,4,4,1,12,8565.475454545454,1.1968722761012873,2,0,0,0,-1.0,0,5,7,1,False,True,False,False,True,False,False,test
TXN006623,CUST00626,,2026-05-15 02:34:27,6445.15,2,4,354,1,15,11016.595,-1.318558505708169,0,0,0,0,-1.0,0,4,6,1,False,False,True,False,True,False,False,test
TXN004235,CUST00405,,2026-05-15 02:52:01,1666.06,2,4,313,1,8,3537.1357142857137,-0.5927290727208645,1,0,1,65,500.0,0,5,7,2,False,False,True,False,True,False,False,test
TXN001256,CUST00116,,2026-05-15 03:11:30,9623.7,3,4,0,1,12,8623.253636363637,0.28728976319924165,1,0,0,0,-1.0,0,7,4,2,True,False,False,False,True,False,False,test
TXN019817,CUST01839,RING007,2026-05-15 04:55:14,13576.87,4,4,317,0,24,7991.913043478261,1.6075782041358049,7,0,1,65,100.0,0,15,17,1,True,False,False,False,True,False,True,test
TXN009375,CUST00878,,2026-05-15 05:10:29,774.77,5,4,149,1,12,7200.769090909092,-1.1947429615621261,1,0,0,0,-1.0,0,7,3,2,False,False,True,False,True,False,False,test
TXN002484,CUST00232,,2026-05-15 05:21:37,424.91,5,4,0,1,9,9639.1775,-2.7178504310389737,1,0,1,83,500.0,0,4,5,2,False,False,True,False,True,False,False,test
TXN010935,CUST01019,,2026-05-15 05:21:56,12809.57,5,4,43,1,9,6981.465,1.2404952280697288,1,0,0,0,-1.0,0,2,9,1,False,False,True,False,True,False,False,test
TXN012998,CUST01212,,2026-05-15 05:34:35,6818.85,5,4,432,1,8,7202.017142857143,-0.1493216867931978,0,0,0,0,-1.0,0,4,6,1,True,False,False,False,True,False,False,test
TXN018912,CUST01758,,2026-05-15 05:48:30,10442.27,5,4,442,1,11,4839.066000000001,1.2134099242078962,0,0,0,0,-1.0,0,3,7,1,True,False,False,False,True,False,False,test
TXN012807,CUST01196,RING001,2026-05-15 05:52:11,1508.21,5,4,332,1,25,6295.244583333333,-1.1282985033844322,7,1,1,54,500.0,0,10,11,2,False,False,True,False,True,False,True,test
TXN012131,CUST01130,,2026-05-15 06:03:05,2845.21,6,4,301,1,11,7476.2970000000005,-1.223886749062151,0,0,0,0,-1.0,0,6,2,2,True,False,False,False,False,True,False,test
TXN016161,CUST01506,,2026-05-15 07:58:18,3863.74,7,4,246,1,10,7868.325555555555,-0.9507898380114629,0,0,0,0,-1.0,0,3,5,2,False,True,False,False,True,False,False,test
TXN011995,CUST01117,,2026-05-15 08:05:45,678.56,8,4,96,1,9,5309.5075,-0.9306525705053446,0,0,0,0,-1.0,0,4,8,1,False,True,False,False,True,False,False,test
TXN002620,CUST00247,,2026-05-15 08:08:51,4661.98,8,4,393,1,13,8233.808333333332,-0.9308916092726325,2,0,0,0,-1.0,0,3,6,2,False,True,False,False,True,False,False,test
TXN009852,CUST00921,,2026-05-15 08:08:56,486.8,8,4,300,1,7,7656.096666666667,-1.322647483484725,2,0,0,0,-1.0,0,2,3,1,True,False,False,True,False,False,False,test
TXN011657,CUST01088,,2026-05-15 08:15:57,6587.13,8,4,365,1,5,7360.0675,-0.24302970782180802,0,0,0,0,-1.0,0,6,5,1,False,True,False,False,False,True,False,test
TXN017479,CUST01618,,2026-05-15 09:07:22,7547.45,9,4,286,1,10,9659.822222222221,-0.6416256219964541,0,0,0,0,-1.0,0,5,4,1,False,False,True,False,True,False,False,test
TXN001893,CUST00173,,2026-05-15 09:25:29,10050.6,9,4,137,1,14,6577.820769230769,0.7976116779190365,1,0,0,0,-1.0,0,4,6,1,False,False,True,False,True,False,False,test
TXN019783,CUST01837,,2026-05-15 10:04:28,13322.76,10,4,114,1,11,6563.952,1.5735716731143032,0,0,0,0,-1.0,0,4,4,2,True,False,False,False,False,True,False,test
TXN015636,CUST01459,,2026-05-15 10:58:15,8174.51,10,4,40,1,15,9443.650714285714,-0.27775134629446024,0,0,1,63,100.0,0,8,7,1,True,False,False,False,False,True,False,test
TXN002369,CUST00222,,2026-05-15 12:29:17,2914.77,12,4,160,1,13,6490.2175,-1.0224916390873098,0,0,0,0,-1.0,0,3,3,1,False,True,False,False,True,False,False,test
TXN011856,CUST01107,,2026-05-15 12:31:08,9733.69,12,4,288,1,11,7795.409,0.4999180042048762,0,0,0,0,-1.0,0,6,5,1,False,True,False,True,False,False,False,test
TXN018046,CUST01674,,2026-05-15 12:43:03,11584.26,12,4,70,1,12,5953.234545454546,1.6063331092052096,0,0,0,0,-1.0,0,5,7,2,False,False,True,True,False,False,False,test
TXN007462,CUST00698,,2026-05-15 13:12:20,5135.34,13,4,449,1,8,7399.504285714285,-0.9804406625579101,1,0,0,0,-1.0,0,5,7,1,True,False,False,False,True,False,False,test
TXN012795,CUST01195,,2026-05-15 13:14:53,10111.63,13,4,57,1,13,8087.376666666667,0.4250885854832975,0,0,0,0,-1.0,0,8,4,2,False,False,True,False,True,False,False,test
TXN021348,CUST01976,,2026-05-15 14:09:15,6947.19,14,4,294,1,14,8842.82,-0.5213524847432925,0,0,0,0,-1.0,0,5,3,2,False,True,False,False,True,False,False,test
TXN007515,CUST00704,,2026-05-15 16:04:53,7123.99,16,4,341,1,11,9416.467,-0.5171559618686505,1,0,0,0,-1.0,0,3,5,1,False,False,True,False,True,False,False,test
TXN002848,CUST00270,,2026-05-15 16:11:55,14031.29,16,4,367,1,6,3158.4919999999997,3.8885388745105227,0,0,0,0,-1.0,0,5,5,1,False,False,True,False,True,False,False,test
TXN002343,CUST00220,,2026-05-15 16:52:33,1879.71,16,4,33,1,9,10212.213749999999,-2.247244183303406,0,1,0,0,-1.0,0,3,3,1,False,True,False,True,False,False,False,test
TXN004117,CUST00395,,2026-05-15 17:09:55,7587.5,17,4,109,1,5,8655.8825,-0.21284686737142375,0,0,0,0,-1.0,0,6,2,2,True,False,False,False,True,False,False,test
TXN008837,CUST00830,,2026-05-15 17:25:07,14370.1,17,4,88,1,11,6419.96,1.6785337140819427,1,0,0,0,-1.0,0,2,4,2,False,True,False,False,True,False,False,test
TXN001926,CUST00176,,2026-05-15 17:58:54,11642.74,17,4,108,0,12,8468.742727272727,0.9899859930161465,0,0,0,0,-1.0,0,3,4,1,True,False,False,True,False,False,False,test
TXN021003,CUST01945,,2026-05-15 18:33:18,3645.28,18,4,123,1,7,6565.678333333333,-0.5794932808195029,0,0,0,0,-1.0,0,2,5,1,True,False,False,False,True,False,False,test
TXN012173,CUST01134,,2026-05-15 22:03:17,11179.82,22,4,474,1,10,9181.019999999999,0.5015748289192383,1,0,0,0,-1.0,0,1,4,1,False,False,True,False,False,True,False,test
TXN019413,CUST01803,,2026-05-15 22:07:53,6241.34,22,4,430,1,14,7696.294615384615,-0.2795835119252143,0,0,0,0,-1.0,0,2,1,1,False,True,False,False,True,False,False,test
TXN018643,CUST01735,,2026-05-15 22:11:46,13051.97,22,4,218,1,9,8346.14375,1.043897209332138,0,0,0,0,-1.0,0,4,2,2,True,False,False,False,True,False,False,test
TXN014843,CUST01388,RING005,2026-05-15 22:48:48,14930.96,22,4,150,1,24,7449.916956521739,1.6246284936265836,5,1,0,0,-1.0,0,22,21,2,True,False,False,False,True,False,True,test
TXN018734,CUST01740,RING005,2026-05-16 00:25:13,7422.79,0,5,462,0,22,7615.2961904761905,-0.04652275038189234,11,2,1,69,50.0,1,26,24,2,False,False,True,False,True,False,True,test
TXN003685,CUST00352,,2026-05-16 01:14:32,3178.43,1,5,375,1,13,8341.4925,-1.3328460139659246,2,0,0,0,-1.0,0,4,9,2,False,False,True,False,True,False,False,test
TXN009174,CUST00859,,2026-05-16 01:37:05,1447.36,1,5,329,0,7,10128.203333333333,-2.037728876644662,0,0,0,0,-1.0,0,2,9,2,False,False,True,False,True,False,False,test
TXN005035,CUST00474,,2026-05-16 02:52:00,7645.51,2,5,492,1,10,7350.764444444445,0.06220506760154989,1,0,0,0,-1.0,0,4,4,2,True,False,False,False,False,True,False,test
TXN016922,CUST01565,,2026-05-16 03:15:38,11976.59,3,5,380,1,14,9770.236153846154,0.5501085832648401,1,0,0,0,-1.0,0,5,5,1,True,False,False,False,True,False,False,test
TXN006319,CUST00597,,2026-05-16 03:32:58,4925.16,3,5,8,1,11,9581.681,-1.1201469465367604,0,0,0,0,-1.0,0,5,2,1,False,True,False,False,True,False,False,test
TXN008648,CUST00811,,2026-05-16 06:02:55,12243.39,6,5,302,1,15,9140.612857142858,0.7533691439553967,0,0,0,0,-1.0,0,3,2,2,True,False,False,False,True,False,False,test
TXN015275,CUST01427,,2026-05-16 07:22:14,6740.36,7,5,378,1,11,10418.86,-1.0428160229814027,1,0,0,0,-1.0,0,4,5,2,False,True,False,False,True,False,False,test
TXN013521,CUST01265,,2026-05-16 07:22:18,7145.9,7,5,55,1,13,6734.1325,0.0803331254340997,0,0,0,0,-1.0,0,4,4,1,True,False,False,False,True,False,False,test
TXN010839,CUST01010,,2026-05-16 08:31:36,249.98,8,5,396,1,10,8421.49111111111,-1.4912481570528422,0,0,0,0,-1.0,0,5,5,1,False,False,True,False,True,False,False,test
TXN006234,CUST00589,,2026-05-16 09:08:36,2808.93,9,5,0,1,11,8145.3820000000005,-0.9459958603343335,0,0,0,0,-1.0,0,3,4,1,False,True,False,False,True,False,False,test
TXN011426,CUST01066,,2026-05-16 09:30:19,12910.58,9,5,413,1,8,8204.457142857142,0.888036470728444,0,0,0,0,-1.0,0,3,5,1,False,False,True,False,False,True,False,test
TXN020903,CUST01935,,2026-05-16 10:50:47,3615.72,10,5,314,1,12,10436.972727272727,-1.648636212258603,1,0,0,0,-1.0,0,4,3,2,False,True,False,False,False,True,False,test
TXN006605,CUST00625,,2026-05-16 10:54:51,14440.09,10,5,474,1,15,6841.575,1.4626339642590038,2,0,0,0,-1.0,0,7,5,1,False,False,True,False,True,False,False,test
TXN007698,CUST00721,,2026-05-16 11:34:30,5977.06,11,5,77,1,7,5126.5216666666665,0.2692580357823198,1,0,0,0,-1.0,0,4,5,1,False,False,True,False,False,True,False,test
TXN021312,CUST01974,RING003,2026-05-16 12:34:13,565.85,12,5,0,1,24,8587.830434782609,-1.7950428419939766,3,0,0,0,-1.0,0,15,17,1,False,True,False,False,False,True,True,test
TXN017846,CUST01653,,2026-05-16 12:37:47,7692.02,12,5,0,1,9,5139.2875,0.5383338051776319,1,0,0,0,-1.0,0,3,3,2,True,False,False,False,True,False,False,test
