customer_a,customer_b,weight,device_id,ip_id,coupon_id
CUST00723,CUST00968,1,0,0,1
CUST00723,CUST00999,1,0,0,1
CUST00723,CUST01033,2,0,0,2
CUST00723,CUST01062,1,0,0,1
CUST00723,CUST01139,3,0,0,3
CUST00723,CUST01147,1,0,0,1
CUST00723,CUST01216,1,0,0,1
CUST00723,CUST01257,3,0,0,3
CUST00723,CUST01369,1,0,0,1
CUST00723,CUST01497,3,0,0,3
CUST00723,CUST01567,1,0,0,1
CUST00723,CUST01568,1,0,0,1
CUST00723,CUST01604,1,0,0,1
CUST00723,CUST01610,1,0,0,1
CUST00723,CUST01886,2,0,0,2
CUST00739,CUST00744,1,0,0,1
CUST00739,CUST00810,1,0,0,1
CUST00739,CUST00817,1,0,0,1
CUST00739,CUST00912,1,0,0,1
CUST00739,CUST00968,1,0,0,1
CUST00739,CUST00976,1,0,0,1
CUST00739,CUST00999,1,0,0,1
CUST00739,CUST01025,1,0,0,1
CUST00739,CUST01062,1,0,0,1
CUST00739,CUST01139,1,0,0,1
CUST00739,CUST01216,1,0,0,1
CUST00739,CUST01257,1,0,0,1
CUST00739,CUST01324,1,0,0,1
CUST00739,CUST01330,1,0,0,1
CUST00739,CUST01497,1,0,0,1
CUST00739,CUST01567,1,0,0,1
CUST00739,CUST01604,1,0,0,1
CUST00739,CUST01610,1,0,0,1
CUST00739,CUST01656,1,0,0,1
CUST00739,CUST01695,1,0,0,1
CUST00739,CUST01853,1,0,0,1
CUST00739,CUST01919,1,0,0,1
CUST00744,CUST00817,1,0,0,1
CUST00744,CUST00893,1,0,0,1
CUST00744,CUST00968,2,0,0,2
CUST00744,CUST00976,3,0,0,3
CUST00744,CUST00999,1,0,0,1
CUST00744,CUST01062,1,0,0,1
CUST00744,CUST01147,1,0,0,1
CUST00744,CUST01216,1,0,0,1
CUST00744,CUST01311,2,0,0,2
CUST00744,CUST01369,1,0,0,1
CUST00744,CUST01497,1,0,0,1
CUST00744,CUST01534,2,0,0,2
CUST00744,CUST01567,1,0,0,1
CUST00744,CUST01568,1,0,0,1
CUST00744,CUST01719,3,0,0,3
CUST00744,CUST01875,1,0,0,1
CUST00744,CUST01886,1,0,0,1
CUST00744,CUST01919,1,0,0,1
CUST00744,CUST01973,1,0,0,1
CUST00759,CUST00817,2,0,0,2
CUST00759,CUST00893,2,0,0,2
CUST00759,CUST00912,2,0,0,2
CUST00759,CUST00968,1,0,0,1
CUST00759,CUST00976,3,0,0,3
CUST00759,CUST00999,1,0,0,1
CUST00759,CUST01025,1,0,0,1
CUST00759,CUST01034,3,0,0,3
CUST00759,CUST01062,2,0,0,2
CUST00759,CUST01139,1,0,0,1
CUST00759,CUST01216,1,0,0,1
CUST00759,CUST01257,5,0,0,5
CUST00759,CUST01311,1,0,0,1
CUST00759,CUST01330,2,0,0,2
CUST00759,CUST01369,1,0,0,1
CUST00759,CUST01497,1,0,0,1
CUST00759,CUST01534,2,0,0,2
CUST00759,CUST01567,1,0,0,1
CUST00759,CUST01568,1,0,0,1
CUST00759,CUST01610,2,0,0,2
CUST00759,CUST01643,2,0,0,2
CUST00759,CUST01656,2,0,0,2
CUST00759,CUST01695,3,0,0,3
CUST00759,CUST01799,2,0,0,2
CUST00759,CUST01919,2,0,0,2
CUST00759,CUST01973,1,0,0,1
CUST00810,CUST00817,1,0,0,1
CUST00810,CUST00893,1,0,0,1
CUST00810,CUST00999,1,0,0,1
CUST00810,CUST01025,1,0,0,1
CUST00810,CUST01062,1,0,0,1
CUST00810,CUST01139,1,0,0,1
CUST00810,CUST01147,1,0,0,1
CUST00810,CUST01216,1,0,0,1
CUST00810,CUST01311,1,0,0,1
CUST00810,CUST01330,1,0,0,1
CUST00810,CUST01369,1,0,0,1
CUST00810,CUST01497,1,0,0,1
CUST00810,CUST01534,2,0,0,2
CUST00810,CUST01567,1,0,0,1
CUST00810,CUST01604,1,0,0,1
CUST00810,CUST01799,2,0,0,2
CUST00810,CUST01875,1,0,0,1
CUST00810,CUST01973,1,0,0,1
CUST00817,CUST00885,2,0,0,2
CUST00817,CUST00912,1,0,0,1
CUST00817,CUST00999,1,0,0,1
CUST00817,CUST01025,1,0,0,1
CUST00817,CUST01033,2,0,0,2
CUST00817,CUST01034,1,0,0,1
CUST00817,CUST01062,2,0,0,2
CUST00817,CUST01147,1,0,0,1
CUST00817,CUST01216,1,0,0,1
CUST00817,CUST01257,2,0,0,2
CUST00817,CUST01497,1,0,0,1
CUST00817,CUST01534,1,0,0,1
CUST00817,CUST01604,1,0,0,1
CUST00817,CUST01610,1,0,0,1
CUST00817,CUST01643,1,0,0,1
CUST00817,CUST01656,2,0,0,2
CUST00817,CUST01695,1,0,0,1
CUST00817,CUST01719,1,0,0,1
CUST00817,CUST01799,1,0,0,1
CUST00817,CUST01853,2,0,0,2
CUST00817,CUST01875,1,0,0,1
CUST00817,CUST01919,1,0,0,1
CUST00885,CUST00893,2,0,0,2
CUST00885,CUST00912,3,0,0,3
CUST00885,CUST00968,1,0,0,1
CUST00885,CUST00999,1,0,0,1
CUST00885,CUST01062,2,0,0,2
CUST00885,CUST01139,2,0,0,2
CUST00885,CUST01216,1,0,0,1
CUST00885,CUST01257,4,0,0,4
CUST00885,CUST01311,1,0,0,1
CUST00885,CUST01369,1,0,0,1
CUST00885,CUST01497,2,0,0,2
CUST00885,CUST01567,1,0,0,1
CUST00885,CUST01604,1,0,0,1
CUST00885,CUST01610,1,0,0,1
CUST00885,CUST01656,5,0,0,5
CUST00885,CUST01695,2,0,0,2
CUST00885,CUST01719,3,0,0,3
CUST00885,CUST01886,1,0,0,1
CUST00885,CUST01919,1,0,0,1
CUST00885,CUST01973,1,0,0,1
CUST00893,CUST00912,1,0,0,1
CUST00893,CUST00968,1,0,0,1
CUST00893,CUST00999,1,0,0,1
CUST00893,CUST01033,2,0,0,2
CUST00893,CUST01034,1,0,0,1
CUST00893,CUST01062,2,0,0,2
CUST00893,CUST01139,1,0,0,1
CUST00893,CUST01216,1,0,0,1
CUST00893,CUST01257,2,0,0,2
CUST00893,CUST01311,1,0,0,1
CUST00893,CUST01330,1,0,0,1
CUST00893,CUST01369,1,0,0,1
CUST00893,CUST01497,1,0,0,1
CUST00893,CUST01534,1,0,0,1
CUST00893,CUST01610,1,0,0,1
CUST00893,CUST01643,1,0,0,1
CUST00893,CUST01656,2,0,0,2
CUST00893,CUST01695,1,0,0,1
CUST00893,CUST01719,1,0,0,1
CUST00893,CUST01799,1,0,0,1
CUST00893,CUST01853,2,0,0,2
CUST00893,CUST01875,1,0,0,1
CUST00893,CUST01886,1,0,0,1
CUST00912,CUST00968,1,0,0,1
CUST00912,CUST00976,2,0,0,2
CUST00912,CUST00999,1,0,0,1
CUST00912,CUST01033,2,0,0,2
CUST00912,CUST01062,1,0,0,1
CUST00912,CUST01147,1,0,0,1
CUST00912,CUST01216,1,0,0,1
CUST00912,CUST01257,3,0,0,3
CUST00912,CUST01324,2,0,0,2
CUST00912,CUST01369,1,0,0,1
CUST00912,CUST01497,2,0,0,2
CUST00912,CUST01534,1,0,0,1
CUST00912,CUST01567,1,0,0,1
CUST00912,CUST01568,1,0,0,1
CUST00912,CUST01604,1,0,0,1
CUST00912,CUST01610,1,0,0,1
CUST00912,CUST01656,2,0,0,2
CUST00912,CUST01719,1,0,0,1
CUST00968,CUST00976,1,0,0,1
CUST00968,CUST00999,1,0,0,1
CUST00968,CUST01025,1,0,0,1
CUST00968,CUST01034,2,0,0,2
CUST00968,CUST01062,1,0,0,1
CUST00968,CUST01139,2,0,0,2
CUST00968,CUST01147,1,0,0,1
CUST00968,CUST01216,1,0,0,1
CUST00968,CUST01257,1,0,0,1
CUST00968,CUST01311,2,0,0,2
CUST00968,CUST01324,1,0,0,1
CUST00968,CUST01330,1,0,0,1
CUST00968,CUST01497,1,0,0,1
CUST00968,CUST01534,1,0,0,1
CUST00968,CUST01604,1,0,0,1
CUST00968,CUST01643,1,0,0,1
CUST00968,CUST01656,1,0,0,1
CUST00968,CUST01695,1,0,0,1
CUST00968,CUST01719,2,0,0,2
CUST00968,CUST01799,1,0,0,1
CUST00968,CUST01853,1,0,0,1
CUST00968,CUST01875,1,0,0,1
CUST00968,CUST01886,1,0,0,1
CUST00968,CUST01919,1,0,0,1
CUST00968,CUST01973,1,0,0,1
CUST00976,CUST00999,1,0,0,1
CUST00976,CUST01139,1,0,0,1
CUST00976,CUST01147,1,0,0,1
CUST00976,CUST01216,1,0,0,1
CUST00976,CUST01311,1,0,0,1
CUST00976,CUST01369,1,0,0,1
CUST00976,CUST01497,1,0,0,1
CUST00976,CUST01567,1,0,0,1
CUST00976,CUST01568,1,0,0,1
CUST00976,CUST01604,1,0,0,1
CUST00976,CUST01656,2,0,0,2
CUST00976,CUST01695,1,0,0,1
CUST00976,CUST01799,1,0,0,1
CUST00976,CUST01853,2,0,0,2
CUST00976,CUST01875,1,0,0,1
CUST00976,CUST01919,1,0,0,1
CUST00976,CUST01973,1,0,0,1
CUST00999,CUST01025,1,0,0,1
CUST00999,CUST01033,1,0,0,1
CUST00999,CUST01034,1,0,0,1
CUST00999,CUST01062,1,0,0,1
CUST00999,CUST01147,1,0,0,1
CUST00999,CUST01216,1,0,0,1
CUST00999,CUST01257,1,0,0,1
CUST00999,CUST01324,1,0,0,1
CUST00999,CUST01369,1,0,0,1
CUST00999,CUST01497,1,0,0,1
CUST00999,CUST01534,1,0,0,1
CUST00999,CUST01567,1,0,0,1
CUST00999,CUST01568,1,0,0,1
CUST00999,CUST01610,1,0,0,1
CUST00999,CUST01643,1,0,0,1
CUST00999,CUST01656,1,0,0,1
CUST00999,CUST01695,1,0,0,1
CUST00999,CUST01719,1,0,0,1
CUST00999,CUST01799,1,0,0,1
CUST00999,CUST01853,1,0,0,1
CUST00999,CUST01875,1,0,0,1
CUST00999,CUST01919,1,0,0,1
CUST00999,CUST01973,1,0,0,1
CUST01025,CUST01033,1,0,0,1
CUST01025,CUST01062,1,0,0,1
CUST01025,CUST01147,1,0,0,1
CUST01025,CUST01216,1,0,0,1
CUST01025,CUST01257,1,0,0,1
CUST01025,CUST01311,1,0,0,1
CUST01025,CUST01324,2,0,0,2
CUST01025,CUST01369,1,0,0,1
CUST01025,CUST01497,2,0,0,2
CUST01025,CUST01567,1,0,0,1
CUST01025,CUST01568,1,0,0,1
CUST01025,CUST01604,1,0,0,1
CUST01025,CUST01610,1,0,0,1
CUST01025,CUST01656,2,0,0,2
CUST01025,CUST01719,2,0,0,2
CUST01025,CUST01799,1,0,0,1
CUST01025,CUST01853,2,0,0,2
CUST01025,CUST01875,1,0,0,1
CUST01025,CUST01886,1,0,0,1
CUST01025,CUST01919,1,0,0,1
CUST01033,CUST01062,2,0,0,2
CUST01033,CUST01139,2,0,0,2
CUST01033,CUST01147,1,0,0,1
CUST01033,CUST01216,1,0,0,1
CUST01033,CUST01257,3,0,0,3
CUST01033,CUST01311,2,0,0,2
CUST01033,CUST01330,1,0,0,1
CUST01033,CUST01369,1,0,0,1
CUST01033,CUST01497,1,0,0,1
CUST01033,CUST01567,1,0,0,1
CUST01033,CUST01604,1,0,0,1
CUST01033,CUST01610,1,0,0,1
CUST01033,CUST01656,2,0,0,2
CUST01033,CUST01695,1,0,0,1
CUST01033,CUST01719,2,0,0,2
CUST01033,CUST01875,1,0,0,1
CUST01033,CUST01973,1,0,0,1
CUST01034,CUST01062,1,0,0,1
CUST01034,CUST01216,1,0,0,1
CUST01034,CUST01311,2,0,0,2
CUST01034,CUST01324,1,0,0,1
CUST01034,CUST01369,1,0,0,1
CUST01034,CUST01497,2,0,0,2
CUST01034,CUST01567,1,0,0,1
CUST01034,CUST01604,2,0,0,2
CUST01034,CUST01656,1,0,0,1
CUST01034,CUST01853,1,0,0,1
CUST01034,CUST01919,2,0,0,2
CUST01034,CUST01973,1,0,0,1
CUST01062,CUST01139,1,0,0,1
CUST01062,CUST01216,1,0,0,1
CUST01062,CUST01257,2,0,0,2
CUST01062,CUST01311,1,0,0,1
CUST01062,CUST01324,2,0,0,2
CUST01062,CUST01497,1,0,0,1
CUST01062,CUST01567,1,0,0,1
CUST01062,CUST01604,1,0,0,1
CUST01062,CUST01643,1,0,0,1
CUST01062,CUST01656,2,0,0,2
CUST01062,CUST01695,1,0,0,1
CUST01062,CUST01719,1,0,0,1
CUST01062,CUST01799,1,0,0,1
CUST01062,CUST01853,2,0,0,2
CUST01062,CUST01886,1,0,0,1
CUST01062,CUST01919,1,0,0,1
CUST01062,CUST01973,1,0,0,1
CUST01139,CUST01147,1,0,0,1
CUST01139,CUST01216,1,0,0,1
CUST01139,CUST01257,1,0,0,1
CUST01139,CUST01311,2,0,0,2
CUST01139,CUST01324,1,0,0,1
CUST01139,CUST01369,1,0,0,1
CUST01139,CUST01497,3,0,0,3
CUST01139,CUST01534,1,0,0,1
CUST01139,CUST01567,1,0,0,1
CUST01139,CUST01610,1,0,0,1
CUST01139,CUST01643,1,0,0,1
CUST01139,CUST01656,2,0,0,2
CUST01139,CUST01719,2,0,0,2
CUST01139,CUST01799,1,0,0,1
CUST01139,CUST01853,1,0,0,1
CUST01139,CUST01875,1,0,0,1
CUST01139,CUST01919,2,0,0,2
CUST01139,CUST01973,1,0,0,1
CUST01147,CUST01216,1,0,0,1
CUST01147,CUST01257,1,0,0,1
CUST01147,CUST01324,1,0,0,1
CUST01147,CUST01330,1,0,0,1
CUST01147,CUST01369,1,0,0,1
CUST01147,CUST01497,1,0,0,1
CUST01147,CUST01534,1,0,0,1
CUST01147,CUST01656,1,0,0,1
CUST01147,CUST01695,1,0,0,1
CUST01147,CUST01853,2,0,0,2
CUST01147,CUST01886,1,0,0,1
CUST01147,CUST01919,1,0,0,1
CUST01147,CUST01973,1,0,0,1
CUST01216,CUST01257,1,0,0,1
CUST01216,CUST01311,1,0,0,1
CUST01216,CUST01324,1,0,0,1
CUST01216,CUST01330,1,0,0,1
CUST01216,CUST01369,1,0,0,1
CUST01216,CUST01534,1,0,0,1
CUST01216,CUST01567,1,0,0,1
CUST01216,CUST01568,1,0,0,1
CUST01216,CUST01604,1,0,0,1
CUST01216,CUST01610,1,0,0,1
CUST01216,CUST01643,1,0,0,1
CUST01216,CUST01656,1,0,0,1
CUST01216,CUST01695,1,0,0,1
CUST01216,CUST01719,1,0,0,1
CUST01216,CUST01799,1,0,0,1
CUST01216,CUST01853,1,0,0,1
CUST01216,CUST01875,1,0,0,1
CUST01216,CUST01886,1,0,0,1
CUST01216,CUST01919,1,0,0,1
CUST01216,CUST01973,1,0,0,1
CUST01257,CUST01311,1,0,0,1
CUST01257,CUST01369,1,0,0,1
CUST01257,CUST01497,1,0,0,1
CUST01257,CUST01534,2,0,0,2
CUST01257,CUST01567,1,0,0,1
CUST01257,CUST01568,1,0,0,1
CUST01257,CUST01643,2,0,0,2
CUST01257,CUST01695,2,0,0,2
CUST01257,CUST01875,1,0,0,1
CUST01257,CUST01919,2,0,0,2
CUST01257,CUST01973,1,0,0,1
CUST01311,CUST01324,1,0,0,1
CUST01311,CUST01330,1,0,0,1
CUST01311,CUST01369,1,0,0,1
CUST01311,CUST01497,1,0,0,1
CUST01311,CUST01534,1,0,0,1
CUST01311,CUST01567,1,0,0,1
CUST01311,CUST01568,1,0,0,1
CUST01311,CUST01604,1,0,0,1
CUST01311,CUST01610,1,0,0,1
CUST01311,CUST01643,1,0,0,1
CUST01311,CUST01656,1,0,0,1
CUST01311,CUST01719,2,0,0,2
CUST01311,CUST01799,1,0,0,1
CUST01311,CUST01853,1,0,0,1
CUST01311,CUST01875,1,0,0,1
CUST01311,CUST01919,1,0,0,1
CUST01311,CUST01973,1,0,0,1
CUST01324,CUST01369,1,0,0,1
CUST01324,CUST01497,1,0,0,1
CUST01324,CUST01534,1,0,0,1
CUST01324,CUST01567,1,0,0,1
CUST01324,CUST01568,1,0,0,1
CUST01324,CUST01604,1,0,0,1
CUST01324,CUST01610,1,0,0,1
CUST01324,CUST01695,1,0,0,1
CUST01324,CUST01875,1,0,0,1
CUST01324,CUST01886,1,0,0,1
CUST01324,CUST01919,1,0,0,1
CUST01324,CUST01973,1,0,0,1
CUST01330,CUST01369,1,0,0,1
CUST01330,CUST01497,2,0,0,2
CUST01330,CUST01567,1,0,0,1
CUST01330,CUST01610,1,0,0,1
CUST01330,CUST01656,2,0,0,2
CUST01330,CUST01695,2,0,0,2
CUST01330,CUST01719,1,0,0,1
CUST01330,CUST01853,1,0,0,1
CUST01330,CUST01875,1,0,0,1
CUST01330,CUST01919,2,0,0,2
CUST01330,CUST01973,1,0,0,1
CUST01369,CUST01497,1,0,0,1
CUST01369,CUST01567,1,0,0,1
CUST01369,CUST01604,1,0,0,1
CUST01369,CUST01610,1,0,0,1
CUST01369,CUST01643,1,0,0,1
CUST01369,CUST01656,1,0,0,1
CUST01369,CUST01695,1,0,0,1
CUST01369,CUST01719,1,0,0,1
CUST01369,CUST01799,1,0,0,1
CUST01369,CUST01853,1,0,0,1
CUST01369,CUST01875,1,0,0,1
CUST01369,CUST01886,1,0,0,1
CUST01369,CUST01973,1,0,0,1
CUST01497,CUST01534,1,0,0,1
CUST01497,CUST01604,1,0,0,1
CUST01497,CUST01643,1,0,0,1
CUST01497,CUST01656,2,0,0,2
CUST01497,CUST01695,1,0,0,1
CUST01497,CUST01719,1,0,0,1
CUST01497,CUST01799,1,0,0,1
CUST01497,CUST01853,1,0,0,1
CUST01497,CUST01875,1,0,0,1
CUST01497,CUST01886,1,0,0,1
CUST01497,CUST01919,2,0,0,2
CUST01497,CUST01973,1,0,0,1
CUST01534,CUST01567,1,0,0,1
CUST01534,CUST01568,1,0,0,1
CUST01534,CUST01604,1,0,0,1
CUST01534,CUST01610,1,0,0,1
CUST01534,CUST01656,1,0,0,1
CUST01534,CUST01695,1,0,0,1
CUST01534,CUST01719,1,0,0,1
CUST01534,CUST01853,1,0,0,1
CUST01534,CUST01875,1,0,0,1
CUST01534,CUST01886,1,0,0,1
CUST01534,CUST01919,1,0,0,1
CUST01567,CUST01604,1,0,0,1
CUST01567,CUST01643,1,0,0,1
CUST01567,CUST01656,1,0,0,1
CUST01567,CUST01695,1,0,0,1
CUST01567,CUST01719,1,0,0,1
CUST01567,CUST01799,1,0,0,1
CUST01567,CUST01853,1,0,0,1
CUST01567,CUST01875,1,0,0,1
CUST01567,CUST01886,1,0,0,1
CUST01567,CUST01919,1,0,0,1
CUST01568,CUST01604,1,0,0,1
CUST01568,CUST01656,1,0,0,1
CUST01568,CUST01695,1,0,0,1
CUST01568,CUST01719,1,0,0,1
CUST01568,CUST01853,2,0,0,2
CUST01604,CUST01643,1,0,0,1
CUST01604,CUST01695,1,0,0,1
CUST01604,CUST01799,1,0,0,1
CUST01604,CUST01875,1,0,0,1
CUST01604,CUST01886,1,0,0,1
CUST01604,CUST01919,1,0,0,1
CUST01604,CUST01973,1,0,0,1
CUST01610,CUST01643,2,0,0,2
CUST01610,CUST01695,2,0,0,2
CUST01610,CUST01799,1,0,0,1
CUST01610,CUST01919,1,0,0,1
CUST01610,CUST01973,1,0,0,1
CUST01643,CUST01695,1,0,0,1
CUST01643,CUST01886,1,0,0,1
CUST01643,CUST01919,1,0,0,1
CUST01643,CUST01973,1,0,0,1
CUST01656,CUST01695,1,0,0,1
CUST01656,CUST01799,1,0,0,1
CUST01656,CUST01875,1,0,0,1
CUST01656,CUST01886,1,0,0,1
CUST01656,CUST01919,1,0,0,1
CUST01656,CUST01973,1,0,0,1
CUST01695,CUST01719,2,0,0,2
CUST01695,CUST01799,2,0,0,2
CUST01695,CUST01853,1,0,0,1
CUST01695,CUST01875,1,0,0,1
CUST01695,CUST01886,1,0,0,1
CUST01695,CUST01973,1,0,0,1
CUST01719,CUST01799,1,0,0,1
CUST01719,CUST01919,1,0,0,1
CUST01719,CUST01973,1,0,0,1
CUST01799,CUST01919,2,0,0,2
CUST01853,CUST01875,1,0,0,1
CUST01853,CUST01919,1,0,0,1
CUST01853,CUST01973,1,0,0,1
CUST01875,CUST01919,1,0,0,1
CUST01886,CUST01919,1,0,0,1
CUST01886,CUST01973,1,0,0,1
CUST00159,CUST00204,1,0,0,1
CUST00159,CUST00323,2,0,0,2
CUST00159,CUST00363,3,0,0,3
CUST00159,CUST00427,1,0,0,1
CUST00159,CUST00513,1,0,0,1
CUST00159,CUST00621,2,0,0,2
CUST00159,CUST00664,1,0,0,1
CUST00159,CUST00719,1,0,0,1
CUST00159,CUST00761,1,0,0,1
CUST00159,CUST00764,1,0,0,1
CUST00159,CUST00838,1,0,0,1
CUST00159,CUST00860,1,0,0,1
CUST00159,CUST00875,1,0,0,1
CUST00159,CUST00942,1,0,0,1
CUST00159,CUST00948,2,0,0,2
CUST00159,CUST00990,1,0,0,1
CUST00159,CUST01027,2,0,0,2
CUST00159,CUST01076,1,0,0,1
CUST00159,CUST01086,1,0,0,1
CUST00159,CUST01181,1,0,0,1
CUST00159,CUST01222,1,0,0,1
CUST00159,CUST01251,1,0,0,1
CUST00159,CUST01252,1,0,0,1
CUST00159,CUST01261,1,0,0,1
CUST00159,CUST01370,1,0,0,1
CUST00159,CUST01460,1,0,0,1
CUST00159,CUST01464,1,0,0,1
CUST00159,CUST01485,2,0,0,2
CUST00159,CUST01499,1,0,0,1
CUST00159,CUST01514,2,0,0,2
CUST00159,CUST01542,2,0,0,2
CUST00159,CUST01591,2,0,0,2
CUST00159,CUST01602,1,0,0,1
CUST00159,CUST01696,2,0,0,2
CUST00159,CUST01790,2,0,0,2
CUST00159,CUST01891,1,0,0,1
CUST00159,CUST01892,1,0,0,1
CUST00159,CUST01961,2,0,0,2
CUST00184,CUST00204,1,0,0,1
CUST00184,CUST00311,1,0,0,1
CUST00184,CUST00363,2,0,0,2
CUST00184,CUST00427,1,0,0,1
CUST00184,CUST00664,1,0,0,1
CUST00184,CUST00702,3,0,0,3
CUST00184,CUST00719,1,0,0,1
CUST00184,CUST00761,1,0,0,1
CUST00184,CUST00793,1,0,0,1
CUST00184,CUST00838,1,0,0,1
CUST00184,CUST00860,1,0,0,1
CUST00184,CUST00875,1,0,0,1
CUST00184,CUST00942,2,0,0,2
CUST00184,CUST00990,1,0,0,1
CUST00184,CUST01076,1,0,0,1
CUST00184,CUST01086,1,0,0,1
CUST00184,CUST01166,2,0,0,2
CUST00184,CUST01181,1,0,0,1
CUST00184,CUST01222,1,0,0,1
CUST00184,CUST01247,1,0,0,1
CUST00184,CUST01261,1,0,0,1
CUST00184,CUST01311,1,0,0,1
CUST00184,CUST01457,1,0,0,1
CUST00184,CUST01460,1,0,0,1
CUST00184,CUST01464,1,0,0,1
CUST00184,CUST01499,1,0,0,1
CUST00184,CUST01548,2,0,0,2
CUST00184,CUST01591,1,0,0,1
CUST00184,CUST01602,1,0,0,1
CUST00184,CUST01682,1,0,0,1
CUST00184,CUST01696,1,0,0,1
CUST00184,CUST01719,1,0,0,1
CUST00184,CUST01737,1,0,0,1
CUST00184,CUST01790,1,0,0,1
CUST00184,CUST01881,3,0,0,3
CUST00184,CUST01891,1,0,0,1
CUST00184,CUST01892,1,0,0,1
CUST00184,CUST01937,1,0,0,1
CUST00184,CUST01946,3,0,0,3
CUST00184,CUST01961,1,0,0,1
CUST00204,CUST00228,2,0,0,2
CUST00204,CUST00323,1,0,0,1
CUST00204,CUST00363,2,0,0,2
CUST00204,CUST00573,1,0,0,1
CUST00204,CUST00621,1,0,0,1
CUST00204,CUST00652,1,0,0,1
CUST00204,CUST00702,1,0,0,1
CUST00204,CUST00719,1,0,0,1
CUST00204,CUST00744,1,0,0,1
CUST00204,CUST00764,1,0,0,1
CUST00204,CUST00793,1,0,0,1
CUST00204,CUST00838,1,0,0,1
CUST00204,CUST00860,1,0,0,1
CUST00204,CUST00875,1,0,0,1
CUST00204,CUST00942,1,0,0,1
CUST00204,CUST00948,1,0,0,1
CUST00204,CUST00968,1,0,0,1
CUST00204,CUST00990,1,0,0,1
CUST00204,CUST01033,1,0,0,1
CUST00204,CUST01034,1,0,0,1
CUST00204,CUST01139,1,0,0,1
CUST00204,CUST01166,1,0,0,1
CUST00204,CUST01181,1,0,0,1
CUST00204,CUST01222,1,0,0,1
CUST00204,CUST01228,1,0,0,1
CUST00204,CUST01247,1,0,0,1
CUST00204,CUST01251,1,0,0,1
CUST00204,CUST01252,1,0,0,1
CUST00204,CUST01261,1,0,0,1
CUST00204,CUST01281,1,0,0,1
CUST00204,CUST01311,1,0,0,1
CUST00204,CUST01370,1,0,0,1
CUST00204,CUST01431,2,0,0,2
CUST00204,CUST01457,1,0,0,1
CUST00204,CUST01460,1,0,0,1
CUST00204,CUST01485,1,0,0,1
CUST00204,CUST01514,1,0,0,1
CUST00204,CUST01542,1,0,0,1
CUST00204,CUST01548,1,0,0,1
CUST00204,CUST01591,1,0,0,1
CUST00204,CUST01602,1,0,0,1
CUST00204,CUST01682,2,0,0,2
CUST00204,CUST01696,1,0,0,1
CUST00204,CUST01705,1,0,0,1
CUST00204,CUST01719,1,0,0,1
CUST00204,CUST01737,1,0,0,1
CUST00204,CUST01881,1,0,0,1
CUST00204,CUST01937,2,0,0,2
CUST00204,CUST01946,1,0,0,1
CUST00204,CUST01961,1,0,0,1
CUST00228,CUST00311,2,0,0,2
CUST00228,CUST00363,3,0,0,3
CUST00228,CUST00427,1,0,0,1
CUST00228,CUST00513,1,0,0,1
CUST00228,CUST00573,3,0,0,3
CUST00228,CUST00621,3,0,0,3
CUST00228,CUST00652,2,0,0,2
CUST00228,CUST00702,3,0,0,3
CUST00228,CUST00761,1,0,0,1
CUST00228,CUST00764,1,0,0,1
CUST00228,CUST00838,1,0,0,1
CUST00228,CUST00860,1,0,0,1
CUST00228,CUST00875,1,0,0,1
CUST00228,CUST00968,1,0,0,1
CUST00228,CUST00990,2,0,0,2
CUST00228,CUST01027,2,0,0,2
CUST00228,CUST01076,1,0,0,1
CUST00228,CUST01086,1,0,0,1
CUST00228,CUST01139,1,0,0,1
CUST00228,CUST01181,1,0,0,1
CUST00228,CUST01222,1,0,0,1
CUST00228,CUST01252,1,0,0,1
CUST00228,CUST01261,1,0,0,1
CUST00228,CUST01311,1,0,0,1
CUST00228,CUST01370,1,0,0,1
CUST00228,CUST01431,3,0,0,3
CUST00228,CUST01457,1,0,0,1
CUST00228,CUST01460,1,0,0,1
CUST00228,CUST01485,1,0,0,1
CUST00228,CUST01499,1,0,0,1
CUST00228,CUST01542,1,0,0,1
CUST00228,CUST01548,1,0,0,1
CUST00228,CUST01591,1,0,0,1
CUST00228,CUST01602,1,0,0,1
CUST00228,CUST01705,2,0,0,2
CUST00228,CUST01719,2,0,0,2
CUST00228,CUST01737,1,0,0,1
CUST00228,CUST01790,2,0,0,2
CUST00228,CUST01891,1,0,0,1
CUST00228,CUST01892,1,0,0,1
CUST00311,CUST00323,1,0,0,1
CUST00311,CUST00427,1,0,0,1
CUST00311,CUST00513,1,0,0,1
CUST00311,CUST00573,1,0,0,1
CUST00311,CUST00621,1,0,0,1
CUST00311,CUST00652,1,0,0,1
CUST00311,CUST00702,1,0,0,1
CUST00311,CUST00719,1,0,0,1
CUST00311,CUST00744,1,0,0,1
CUST00311,CUST00764,1,0,0,1
CUST00311,CUST00838,1,0,0,1
CUST00311,CUST00860,1,0,0,1
CUST00311,CUST00875,1,0,0,1
CUST00311,CUST00942,1,0,0,1
CUST00311,CUST00990,1,0,0,1
CUST00311,CUST01027,1,0,0,1
CUST00311,CUST01033,1,0,0,1
CUST00311,CUST01034,1,0,0,1
CUST00311,CUST01076,1,0,0,1
CUST00311,CUST01086,1,0,0,1
CUST00311,CUST01166,1,0,0,1
CUST00311,CUST01181,1,0,0,1
CUST00311,CUST01222,1,0,0,1
CUST00311,CUST01228,1,0,0,1
CUST00311,CUST01247,1,0,0,1
